#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
819	chr4	30718404	30719917	.	106	.	3.098	11.473	0.0000000000310134	601
820	chr4	30838782	30839166	.	181	.	21.752	9.968	0.000000000867611	137
820	chr4	30841245	30842025	.	187	.	23.258	16.315	6.39478e-16	317
821	chr4	30952199	30952891	.	324	.	57.387	46.549	1.4013e-45	315
830	chr4	32142172	32142731	.	212	.	29.563	16.597	3.39793e-16	272
845	chr4	34182802	34183384	.	209	.	28.927	19.721	3.16803e-19	277
875	chr4	38121337	38121733	.	123	.	7.391	11.314	0.000000000044073	184
876	chr4	38151576	38152055	.	135	.	10.434	9.451	0.00000000272757	175
876	chr4	38163847	38164405	.	132	.	9.596	19.461	5.66547e-19	233
877	chr4	38315376	38316215	.	159	.	16.406	52.661	0	399
877	chr4	38320346	38321260	.	140	.	11.679	39.599	1.12215e-38	345
879	chr4	38664649	38666149	.	108	.	3.623	12.641	0.00000000000231687	599
880	chr4	38676136	38676787	.	115	.	5.413	11.659	0.0000000000205625	392
880	chr4	38725551	38726283	.	186	.	23.104	29.337	1.27355e-28	436
880	chr4	38730110	38730778	.	124	.	7.577	20.342	7.85312e-20	258
885	chr4	39367773	39368327	.	118	.	6.053	27.075	2.05186e-26	297
886	chr4	39541741	39542202	.	163	.	17.477	15.36	0.00000000000000541366	197
890	chr4	40057470	40059273	.	103	.	2.469	12.062	0.00000000000841291	1545
892	chr4	40323719	40324464	.	171	.	19.433	34.355	1.56104e-33	358
892	chr4	40365270	40365825	.	164	.	17.607	23.948	2.38278e-23	224
893	chr4	40397817	40398351	.	163	.	17.346	29.918	3.45767e-29	258
894	chr4	40527556	40528295	.	256	.	40.432	40.444	1.6504e-39	334
894	chr4	40533350	40533720	.	159	.	16.303	10.721	0.000000000163747	183
111	chr4	40631927	40632890	.	107	.	3.478	9.486	0.00000000252477	642
899	chr4	41224267	41224609	.	179	.	21.303	11.283	0.0000000000471492	178
900	chr4	41348572	41349114	.	140	.	11.738	19.878	2.22614e-19	297
903	chr4	41765725	41766295	.	221	.	31.737	18.014	1.43635e-17	199
951	chr4	48018338	48019005	.	107	.	3.445	10.139	0.000000000593567	284
951	chr4	48082177	48082505	.	197	.	25.742	9.407	0.00000000300441	179
952	chr4	48129550	48130202	.	122	.	7.282	11.071	0.0000000000754535	199
953	chr4	48271336	48272430	.	104	.	2.686	9.757	0.00000000138643	769
995	chr4	53801424	53801839	.	180	.	21.537	10.249	0.000000000466081	250
1014	chr4	56245208	56245739	.	142	.	12.111	13.176	0.00000000000070853	280
1019	chr4	56914811	56916218	.	110	.	4.221	26.4	9.43441e-26	365
1019	chr4	57000956	57001404	.	156	.	15.651	10.185	0.000000000538164	256
1022	chr4	57301091	57302845	.	104	.	2.697	12.764	0.00000000000176021	1504
1025	chr4	57774542	57775660	.	106	.	3.188	9.798	0.0000000012636	616
1027	chr4	57985218	57986029	.	118	.	6.27	19.33	7.58933e-19	440
1045	chr4	60418996	60419465	.	163	.	17.281	11.529	0.000000000027366	262
1060	chr4	62291047	62291592	.	166	.	18.243	9.364	0.0000000033005	190
1108	chr4	68566241	68567144	.	105	.	3.062	9.126	0.00000000559288	551
1129	chr4	71387447	71388035	.	149	.	13.955	22.813	3.03452e-22	271
1153	chr4	74573581	74574138	.	158	.	16.086	16.399	5.29069e-16	207
1154	chr4	74606002	74606447	.	168	.	18.52	16.468	4.54155e-16	173
1157	chr4	74974807	74975952	.	174	.	19.998	53.021	0	615
1159	chr4	75240083	75240621	.	122	.	7.224	12.291	0.00000000000506023	289
1162	chr4	75719058	75720342	.	110	.	4.304	15.616	0.00000000000000305021	881
1177	chr4	77624139	77624989	.	182	.	22.108	26.259	1.29788e-25	292
1179	chr4	77964896	77965273	.	134	.	10.217	9.192	0.00000000483179	178
1180	chr4	78077558	78079953	.	116	.	5.699	68.048	0	273
1185	chr4	78741014	78741967	.	108	.	3.755	10.002	0.000000000804853	699
1191	chr4	79473338	79473999	.	118	.	6.086	12.911	0.00000000000127114	465
1191	chr4	79551107	79551593	.	132	.	9.619	10.924	0.000000000104248	226
1192	chr4	79567201	79567981	.	131	.	9.421	10.924	0.000000000104233	554
1202	chr4	80994052	80994620	.	139	.	11.477	9.121	0.00000000564817	375
1220	chr4	83295135	83295903	.	111	.	4.472	20.275	9.13317e-20	444
1220	chr4	83301435	83301970	.	113	.	4.969	10.522	0.000000000254945	197
1223	chr4	83698386	83698728	.	172	.	19.517	9.407	0.00000000300401	176
1227	chr4	84177852	84178410	.	160	.	16.694	14.532	0.000000000000034519	262
1227	chr4	84205069	84206088	.	112	.	4.648	17.547	4.07521e-17	445
1228	chr4	84405716	84406502	.	118	.	6.139	28.81	4.16434e-28	475
1229	chr4	84456516	84457786	.	107	.	3.434	12.362	0.00000000000432138	290
1229	chr4	84473231	84473723	.	154	.	15.092	17.454	5.00371e-17	269
1247	chr4	86874651	86875057	.	145	.	12.782	10.453	0.000000000296458	198
1254	chr4	87752240	87753010	.	177	.	20.868	48.87	0	490
1263	chr4	88894470	88894912	.	174	.	20.088	9.636	0.00000000180425	244
1263	chr4	88949377	88949820	.	165	.	17.825	9.092	0.00000000602656	153
1264	chr4	89026065	89026440	.	129	.	8.943	8.788	0.0000000117609	193
1264	chr4	89066038	89066514	.	196	.	25.532	18.014	1.43672e-17	225
1264	chr4	89099319	89100320	.	113	.	4.861	10.962	0.0000000000958331	319
1265	chr4	89205730	89206306	.	112	.	4.751	13.081	0.000000000000870915	324
1266	chr4	89377888	89378616	.	107	.	3.447	10.64	0.000000000196096	464
1267	chr4	89444307	89445474	.	111	.	4.373	20.06	1.48123e-19	767
1268	chr4	89580306	89580797	.	139	.	11.477	9.121	0.0000000056489	358
1273	chr4	90278227	90278952	.	124	.	7.695	10.294	0.00000000042177	420
1276	chr4	90674184	90675036	.	142	.	12.028	17.182	9.19103e-17	528
1281	chr4	91249690	91250108	.	136	.	10.597	12.458	0.00000000000349314	191
1282	chr4	91467228	91467640	.	186	.	23.042	12.391	0.00000000000405547	197
1286	chr4	91985580	91986040	.	147	.	13.477	13.149	0.000000000000750262	269
1312	chr4	95409690	95410234	.	214	.	29.998	16.88	1.80147e-16	247
1318	chr4	96171716	96172310	.	201	.	26.859	13.226	0.000000000000632638	417
1340	chr4	99087581	99088055	.	168	.	18.52	16.468	4.5405e-16	196
1352	chr4	100576366	100576992	.	198	.	26.085	29.24	1.58621e-28	270
1359	chr4	101502389	101502800	.	171	.	19.265	8.821	0.0000000109522	189
1373	chr4	103350642	103351212	.	175	.	20.433	21.924	2.24392e-21	312
1374	chr4	103421725	103422509	.	111	.	4.434	12.217	0.00000000000596868	335
1375	chr4	103658257	103658637	.	124	.	7.565	10.047	0.000000000727358	188
1376	chr4	103789846	103790971	.	106	.	3.193	12.483	0.00000000000330116	657
1377	chr4	103932551	103933419	.	134	.	10.108	29.337	1.27416e-28	444
1378	chr4	103953569	103954259	.	214	.	30.184	40.102	3.57918e-39	267
1400	chr4	106886930	106887757	.	151	.	14.288	13.149	0.000000000000749852	464
178	chr4	110623900	110625140	.	112	.	4.565	21.339	8.39256e-21	929
1446	chr4	112881224	112881732	.	235	.	35.215	20.292	8.79562e-20	309
1451	chr4	113557864	113558772	.	118	.	6.242	20.361	7.53042e-20	365
1499	chr4	119910390	119910970	.	160	.	16.629	22.308	9.46853e-22	251
1529	chr4	123752678	123753296	.	180	.	21.65	19.821	2.52809e-19	187
1534	chr4	124509111	124509790	.	233	.	34.693	67.617	0	363
1542	chr4	125552836	125553742	.	161	.	16.955	29.091	2.21645e-28	222
1544	chr4	125825309	125826572	.	148	.	13.564	22.004	1.8725e-21	1084
1547	chr4	126108941	126109295	.	196	.	25.6	9.687	0.00000000161829	159
1568	chr4	128885990	128886995	.	108	.	3.785	27.434	9.13496e-27	439
1569	chr4	128981489	128983596	.	110	.	4.174	35.874	5.00938e-35	601
1570	chr4	129162634	129163198	.	123	.	7.424	12.784	0.00000000000168306	340
1572	chr4	129492869	129493278	.	181	.	21.846	15.36	0.0000000000000054125	172
1606	chr4	133921202	133921593	.	199	.	26.442	9.127	0.0000000055829	195
1608	chr4	134184249	134184769	.	160	.	16.629	10.99	0.0000000000901911	192
1625	chr4	136356151	136356476	.	287	.	48.257	9.848	0.00000000113146	173
1644	chr4	138882128	138882645	.	164	.	17.68	27.808	3.95593e-27	234
1644	chr4	138914309	138914794	.	163	.	17.39	8.821	0.0000000109508	196
1647	chr4	139229368	139230065	.	257	.	40.692	40.734	8.58665e-40	314
1657	chr4	140517067	140517647	.	123	.	7.36	13.41	0.000000000000420091	196
1657	chr4	140586709	140587578	.	109	.	3.836	10.626	0.000000000202192	163
1670	chr4	142312542	142313187	.	206	.	28.14	10.249	0.000000000466148	429
1674	chr4	142774470	142774879	.	127	.	8.405	10.671	0.000000000182938	175
1685	chr4	144296836	144297255	.	139	.	11.366	12.127	0.00000000000729601	229
1703	chr4	146539918	146540915	.	128	.	8.695	49.513	0	548
1704	chr4	146729220	146729760	.	190	.	23.998	22.359	8.43905e-22	193
1739	chr4	151306721	151307153	.	195	.	25.434	9.687	0.00000000161873	171
1748	chr4	152461813	152462203	.	257	.	40.686	19.702	3.30495e-19	188
1749	chr4	152650919	152651499	.	127	.	8.434	17.26	7.73415e-17	259
1750	chr4	152728330	152728882	.	129	.	8.893	13.667	0.000000000000237097	275
1752	chr4	152966733	152967703	.	125	.	7.997	39.683	9.27659e-39	413
1754	chr4	153249736	153250171	.	173	.	19.89	13.708	0.000000000000216519	215
1759	chr4	153891653	153892113	.	152	.	14.608	12.343	0.00000000000450382	198
1761	chr4	154144902	154145688	.	129	.	8.895	13.414	0.000000000000416705	594
1761	chr4	154154889	154155582	.	154	.	15.26	25.528	6.76066e-25	428
1761	chr4	154170248	154170990	.	111	.	4.314	15.402	0.00000000000000493046	267
1763	chr4	154407440	154407869	.	122	.	7.065	10.589	0.000000000219784	195
1764	chr4	154570606	154570966	.	210	.	28.99	11.379	0.0000000000381559	174
1796	chr4	158745138	158745549	.	146	.	13.042	10.721	0.000000000163722	198
1799	chr4	159223167	159223707	.	364	.	67.369	21.152	1.27478e-20	243
1804	chr4	159795063	159795596	.	175	.	20.487	8.848	0.0000000103373	393
1805	chr4	159999428	159999767	.	303	.	52.17	10.719	0.00000000016438	163
1815	chr4	161240261	161240762	.	200	.	26.52	14.625	0.0000000000000280527	304
1841	chr4	164669196	164670019	.	138	.	11.086	13.234	0.000000000000621662	578
1854	chr4	166361624	166362268	.	141	.	11.825	27.349	1.10577e-26	311
1857	chr4	166795516	166796458	.	113	.	4.816	12.673	0.00000000000215909	605
1858	chr4	166892033	166893382	.	245	.	37.823	22.008	1.85654e-21	1158
1876	chr4	169226039	169226501	.	123	.	7.434	9.801	0.00000000125559	301
1877	chr4	169408173	169409248	.	171	.	19.39	51.07	0	573
1877	chr4	169461997	169462378	.	177	.	20.839	9.407	0.00000000300481	172
1878	chr4	169508872	169509354	.	129	.	8.885	19.631	3.8697e-19	272
1878	chr4	169510147	169510602	.	138	.	11.179	11.866	0.0000000000130109	269
1878	chr4	169521946	169522777	.	189	.	23.951	48.214	0	517
1883	chr4	170191144	170192631	.	110	.	4.195	21.767	3.19515e-21	1076
1889	chr4	171010999	171011651	.	111	.	4.472	14.768	0.0000000000000203612	316
1922	chr4	175322927	175323248	.	246	.	38.101	9.848	0.0000000011313	199
1929	chr4	176267586	176267997	.	190	.	24.173	11.096	0.0000000000713421	166
1930	chr4	176390664	176391002	.	168	.	18.694	9.636	0.00000000180449	128
1936	chr4	177158815	177159664	.	149	.	13.923	12.08	0.0000000000081012	244
1944	chr4	178231003	178231817	.	113	.	4.866	12.893	0.00000000000132304	506
1982	chr4	183159328	183159896	.	132	.	9.709	12.975	0.00000000000110347	294
1982	chr4	183227843	183228390	.	130	.	9.13	9.04	0.00000000675665	197
1988	chr4	184019182	184021395	.	104	.	2.596	13.255	0.000000000000592971	902
1989	chr4	184063637	184064498	.	241	.	36.782	33.216	2.03797e-32	264
1991	chr4	184330904	184331641	.	114	.	5.294	9.468	0.00000000262671	346
1991	chr4	184332463	184333158	.	131	.	9.341	12.804	0.00000000000161101	303
1991	chr4	184413878	184414591	.	187	.	23.29	29.618	6.75216e-29	381
1992	chr4	184424899	184425723	.	105	.	3.028	11.273	0.0000000000481422	442
1998	chr4	185266409	185267157	.	135	.	10.485	14.015	0.000000000000109198	185
2002	chr4	185734509	185735130	.	115	.	5.462	9.494	0.00000000247968	422
2007	chr4	186494687	186495399	.	111	.	4.483	13.492	0.000000000000350225	401
2009	chr4	186760195	186760804	.	163	.	17.496	15.581	0.00000000000000329903	396
2010	chr4	186832678	186833238	.	137	.	10.993	11.605	0.0000000000231911	327
2012	chr4	187111910	187113179	.	104	.	2.785	11.741	0.0000000000171355	785
2016	chr4	187686210	187687417	.	138	.	11.086	26.587	6.19439e-26	287
2035	chr4	190064396	190064816	.	290	.	48.909	19.702	3.304e-19	184
10	chr5	10485266	10485945	.	108	.	3.807	18.931	1.85471e-18	451
141	chr5	71564761	71565411	.	184	.	22.521	35.913	4.59102e-35	358
194	chr5	127270492	127271066	.	173	.	19.892	22.762	3.40336e-22	331
587	chr5	271239	271961	.	106	.	3.312	38.039	3.81322e-37	402
587	chr5	373090	374228	.	103	.	2.444	13.36	0.000000000000469251	301
587	chr5	386375	387485	.	144	.	12.523	139.451	0	597
588	chr5	408012	408504	.	116	.	5.79	17.619	3.4681e-17	191
590	chr5	683599	683951	.	117	.	5.988	10.867	0.000000000118565	154
591	chr5	912301	913119	.	112	.	4.578	63.883	0	408
592	chr5	919200	919865	.	128	.	8.635	35.317	1.76965e-34	472
595	chr5	1391812	1392259	.	107	.	3.392	11.712	0.0000000000183068	198
597	chr5	1633822	1634393	.	111	.	4.496	33.989	3.55645e-33	216
598	chr5	1800553	1802070	.	106	.	3.135	30.289	1.49973e-29	749
622	chr5	4942214	4942784	.	112	.	4.574	11.362	0.000000000039598	338
625	chr5	5340287	5341013	.	134	.	10.117	42.358	2.18855e-41	418
625	chr5	5342080	5342674	.	135	.	10.334	21.851	2.64776e-21	198
625	chr5	5351323	5352152	.	134	.	10.052	63.425	0	394
626	chr5	5422056	5423590	.	103	.	2.366	16.003	0.00000000000000128273	797
631	chr5	6159039	6160192	.	119	.	6.508	36.696	7.88373e-36	803
636	chr5	6704396	6705118	.	107	.	3.369	14.389	0.0000000000000475173	412
636	chr5	6765800	6767359	.	113	.	4.86	78.638	0	1224
663	chr5	10249504	10251220	.	103	.	2.38	18.261	8.26438e-18	408
663	chr5	10302030	10302477	.	109	.	3.867	10.801	0.00000000013728	169
663	chr5	10310301	10310994	.	147	.	13.398	61.475	0	372
664	chr5	10372883	10373298	.	124	.	7.584	9.068	0.0000000063559	197
664	chr5	10460689	10461109	.	114	.	5.122	17.44	5.14993e-17	199
665	chr5	10504107	10504528	.	106	.	3.281	9.236	0.0000000043816	205
665	chr5	10507630	10508155	.	147	.	13.318	28.678	5.5993e-28	233
665	chr5	10551344	10551901	.	116	.	5.76	22.776	3.29764e-22	286
665	chr5	10555336	10555894	.	124	.	7.793	32.171	2.15455e-31	310
665	chr5	10590565	10591201	.	164	.	17.623	74.853	0	371
665	chr5	10595817	10596525	.	168	.	18.721	73.042	0	321
665	chr5	10601294	10602077	.	119	.	6.463	59.339	0	397
666	chr5	10720147	10720468	.	151	.	14.267	9.652	0.00000000174416	142
692	chr5	14036058	14036992	.	111	.	4.524	11.149	0.0000000000633113	170
693	chr5	14156236	14157370	.	172	.	19.687	80.002	0	703
696	chr5	14580683	14582513	.	108	.	3.569	35.618	8.95095e-35	326
698	chr5	14871344	14873013	.	103	.	2.531	17.89	1.8878e-17	1315
698	chr5	14901261	14902183	.	116	.	5.687	14.955	0.0000000000000134031	269
699	chr5	14959390	14959885	.	123	.	7.383	28.109	2.01254e-27	199
699	chr5	15008504	15009033	.	116	.	5.679	19.534	4.80383e-19	327
710	chr5	16508942	16509676	.	129	.	8.912	36.243	2.18565e-35	249
713	chr5	16894520	16895107	.	111	.	4.46	10.722	0.00000000016354	290
713	chr5	16906335	16906793	.	113	.	4.809	11.166	0.000000000061003	264
714	chr5	16934205	16934730	.	117	.	6.025	15.533	0.00000000000000367341	316
715	chr5	17145904	17146270	.	115	.	5.354	8.845	0.0000000103946	185
716	chr5	17216036	17217396	.	109	.	4.042	51.48	0	273
717	chr5	17302033	17303114	.	125	.	7.828	56.509	0	401
717	chr5	17305930	17306988	.	124	.	7.737	80.277	0	542
717	chr5	17316896	17317558	.	127	.	8.294	16.4	5.28335e-16	229
717	chr5	17343774	17344209	.	126	.	8.203	14.895	0.0000000000000153408	243
717	chr5	17375521	17375865	.	126	.	8.289	17.009	1.35256e-16	198
717	chr5	17379131	17379926	.	134	.	10.058	26.434	8.74903e-26	373
719	chr5	17691903	17692367	.	144	.	12.578	23.341	9.29103e-23	185
749	chr5	21559098	21559682	.	166	.	18.143	42.315	2.40393e-41	300
750	chr5	21688704	21689226	.	128	.	8.613	11.289	0.0000000000466333	218
750	chr5	21689648	21690130	.	167	.	18.457	30.471	9.92811e-30	194
750	chr5	21701383	21701932	.	155	.	15.362	22.581	5.10415e-22	241
763	chr5	23419212	23419606	.	148	.	13.535	14.225	0.0000000000000683985	199
764	chr5	23529354	23529932	.	129	.	9.023	9.915	0.000000000975339	331
768	chr5	24065871	24066313	.	162	.	17.152	25.873	3.10992e-25	235
768	chr5	24103557	24103917	.	146	.	13.12	9.918	0.000000000969967	184
770	chr5	24265106	24265482	.	130	.	9.098	11.433	0.0000000000338602	195
774	chr5	24823721	24824239	.	117	.	5.915	19.996	1.71039e-19	198
778	chr5	25362889	25363320	.	117	.	5.937	11.565	0.0000000000253631	194
786	chr5	26389634	26390017	.	131	.	9.479	9.802	0.00000000125529	186
787	chr5	26495499	26496059	.	171	.	19.298	15.636	0.00000000000000291674	198
792	chr5	27191867	27192353	.	131	.	9.406	15.794	0.00000000000000204411	229
794	chr5	27494848	27495260	.	139	.	11.484	11.549	0.0000000000261929	232
801	chr5	28374300	28375229	.	208	.	28.682	124.997	0	374
801	chr5	28408134	28408964	.	220	.	31.602	54.986	0	362
807	chr5	29114209	29115319	.	128	.	8.605	45.711	1.12104e-44	305
808	chr5	29247426	29248140	.	140	.	11.698	32.429	1.20207e-31	485
818	chr5	30607437	30607967	.	176	.	20.507	23.602	5.17781e-23	192
828	chr5	31854262	31855888	.	104	.	2.599	17.087	1.13453e-16	833
835	chr5	32785705	32786549	.	209	.	28.837	113.006	0	476
835	chr5	32806069	32806616	.	155	.	15.366	16.913	1.67598e-16	165
837	chr5	33148149	33148764	.	151	.	14.401	34.082	2.8847e-33	344
848	chr5	34526901	34527414	.	123	.	7.344	15.889	0.00000000000000165448	252
848	chr5	34598457	34598873	.	157	.	15.905	11.8	0.0000000000150372	170
851	chr5	34929856	34930850	.	104	.	2.707	9.563	0.00000000212791	179
858	chr5	35883975	35884814	.	138	.	11.186	43.891	6.85235e-43	356
861	chr5	36240924	36242577	.	101	.	1.976	12.496	0.00000000000320659	1352
862	chr5	36417754	36418603	.	114	.	5.25	13.141	0.000000000000761847	195
863	chr5	36442264	36443158	.	154	.	15.097	45.284	2.94273e-44	422
863	chr5	36452594	36452923	.	127	.	8.501	10.418	0.000000000320455	149
863	chr5	36457675	36458336	.	127	.	8.295	10.166	0.000000000558656	474
863	chr5	36458942	36459789	.	136	.	10.534	23.669	4.44871e-23	319
863	chr5	36502657	36503261	.	125	.	7.895	13.529	0.00000000000032375	285
864	chr5	36608209	36608603	.	117	.	5.947	8.928	0.00000000866246	199
866	chr5	36875235	36877195	.	102	.	2.128	13.06	0.00000000000091307	382
871	chr5	37494834	37495288	.	143	.	12.368	20.394	6.99403e-20	198
878	chr5	38466397	38467115	.	105	.	2.937	16.629	3.16316e-16	320
879	chr5	38595215	38595842	.	120	.	6.712	14.335	0.0000000000000535397	429
883	chr5	39100891	39101509	.	122	.	7.159	23.321	9.70842e-23	247
885	chr5	39424208	39425475	.	105	.	2.974	18.184	9.81395e-18	784
886	chr5	39458921	39459655	.	123	.	7.469	28.599	6.68864e-28	363
887	chr5	39713578	39714130	.	147	.	13.453	16.916	1.66642e-16	220
890	chr5	40052750	40053387	.	171	.	19.482	22.203	1.19589e-21	339
893	chr5	40384426	40385082	.	152	.	14.629	22.813	3.03555e-22	243
893	chr5	40401892	40402502	.	178	.	21	44.39	2.22806e-43	300
894	chr5	40518368	40519172	.	210	.	29.14	92.44	0	303
894	chr5	40548044	40548956	.	159	.	16.406	37.359	1.77155e-36	370
895	chr5	40678997	40680533	.	104	.	2.598	17.313	6.86396e-17	1071
897	chr5	41009348	41009786	.	138	.	11.12	12.127	0.00000000000729478	180
903	chr5	41790424	41790808	.	120	.	6.797	9.468	0.0000000026274	219
904	chr5	41924814	41925841	.	113	.	4.972	62.954	0	457
911	chr5	42851561	42851939	.	143	.	12.304	9.386	0.0000000031441	179
916	chr5	43411599	43412053	.	121	.	6.9	10.192	0.000000000529861	157
916	chr5	43432446	43432956	.	135	.	10.515	27.153	1.72543e-26	278
917	chr5	43602452	43604062	.	105	.	3.008	28.7	5.33254e-28	918
924	chr5	44538802	44539907	.	147	.	13.365	69.721	0	581
926	chr5	44789357	44789814	.	177	.	20.918	24.162	1.47131e-23	270
926	chr5	44791858	44792775	.	162	.	17.011	26.347	1.06372e-25	705
975	chr5	51125012	51125472	.	292	.	49.612	19.702	3.30305e-19	222
984	chr5	52333262	52333622	.	182	.	22.021	11.559	0.0000000000256953	185
984	chr5	52405163	52405927	.	106	.	3.281	9.283	0.00000000394862	545
987	chr5	52693641	52694065	.	135	.	10.459	10.233	0.000000000483227	154
987	chr5	52720361	52721217	.	145	.	12.988	19.593	4.20673e-19	259
987	chr5	52777721	52778107	.	118	.	6.198	10.751	0.000000000153433	199
997	chr5	54037945	54038811	.	250	.	39.038	72.813	0	513
998	chr5	54170232	54170733	.	199	.	26.25	15.468	0.00000000000000425452	180
1001	chr5	54529323	54530575	.	110	.	4.283	28.709	5.23041e-28	232
1004	chr5	55007776	55008646	.	110	.	4.101	19.66	3.62699e-19	516
1007	chr5	55407999	55409441	.	238	.	36.093	106.576	0	509
1007	chr5	55438313	55438917	.	146	.	13.211	31.883	4.12713e-31	241
1008	chr5	55481593	55482106	.	149	.	13.781	17.449	5.05669e-17	234
1009	chr5	55646137	55646977	.	165	.	17.929	34.513	1.09296e-33	340
1010	chr5	55820962	55821564	.	136	.	10.573	11.345	0.0000000000411334	222
1010	chr5	55829742	55830288	.	136	.	10.573	11.345	0.0000000000411399	334
1011	chr5	55839711	55840320	.	164	.	17.636	19.701	3.30877e-19	352
1011	chr5	55927592	55928002	.	144	.	12.656	11.021	0.0000000000841954	175
1014	chr5	56327845	56328517	.	131	.	9.515	32.106	2.49141e-31	395
1020	chr5	57121024	57121665	.	154	.	15.13	17.996	1.49293e-17	219
1022	chr5	57312174	57312869	.	137	.	10.905	22.056	1.66609e-21	305
1022	chr5	57381604	57382008	.	176	.	20.672	14.257	0.0000000000000637927	197
1022	chr5	57389780	57390357	.	157	.	15.996	17.495	4.56753e-17	309
1023	chr5	57487261	57487663	.	157	.	15.937	14.766	0.0000000000000204132	190
1023	chr5	57526856	57527261	.	166	.	18.047	12.071	0.00000000000825419	233
1028	chr5	58186874	58187828	.	165	.	17.804	65.685	0	436
1030	chr5	58351312	58352129	.	146	.	13.125	18.519	4.6509e-18	418
1032	chr5	58596772	58597229	.	150	.	14.219	16.644	3.06004e-16	222
1032	chr5	58613182	58613612	.	324	.	57.346	22.607	4.82049e-22	198
1033	chr5	58781441	58781836	.	240	.	36.425	15.948	0.00000000000000145202	196
1034	chr5	58858564	58859645	.	234	.	35.023	123.953	0	369
1035	chr5	59041161	59041778	.	145	.	13.008	23.068	1.71019e-22	382
1035	chr5	59063883	59064940	.	108	.	3.646	12.383	0.00000000000412164	652
1035	chr5	59069073	59069482	.	136	.	10.738	14.276	0.0000000000000611837	211
1035	chr5	59082022	59082892	.	303	.	52.135	75.979	0	505
1035	chr5	59087396	59087813	.	156	.	15.689	12.615	0.00000000000245551	210
1035	chr5	59094616	59095145	.	230	.	34.109	22.868	2.67995e-22	229
1036	chr5	59170482	59170878	.	129	.	9.023	9.915	0.000000000975204	197
1038	chr5	59388400	59389014	.	238	.	36.093	45.289	2.94273e-44	242
1039	chr5	59630060	59630520	.	145	.	12.851	9.918	0.000000000971179	223
1042	chr5	59995385	59996649	.	112	.	4.709	27.727	4.74622e-27	605
1046	chr5	60550901	60551317	.	152	.	14.531	13.149	0.000000000000750125	240
1047	chr5	60600290	60600771	.	130	.	9.187	15.287	0.00000000000000636914	268
1047	chr5	60606712	60607260	.	131	.	9.297	12.55	0.00000000000284104	324
1047	chr5	60609848	60610281	.	116	.	5.613	9.529	0.00000000229381	254
1047	chr5	60626263	60627697	.	107	.	3.469	20.815	2.7163e-20	750
1048	chr5	60704352	60705015	.	134	.	10.254	38.106	3.27751e-37	296
1049	chr5	60916753	60917536	.	108	.	3.744	9.546	0.00000000220752	181
1049	chr5	60933404	60933930	.	178	.	21.054	18.14	1.08184e-17	215
1055	chr5	61699195	61700205	.	107	.	3.315	17.974	1.56452e-17	509
1078	chr5	64679298	64680065	.	129	.	8.96	13.315	0.00000000000051894	566
1082	chr5	65181759	65182193	.	193	.	24.904	16.315	6.39333e-16	181
1084	chr5	65493680	65494237	.	124	.	7.656	9.556	0.00000000216104	249
1084	chr5	65504970	65505694	.	163	.	17.259	58.342	0	422
1089	chr5	66103512	66103899	.	137	.	10.781	8.934	0.00000000855553	228
1089	chr5	66173564	66174042	.	216	.	30.625	14.226	0.0000000000000682682	286
1101	chr5	67640237	67640637	.	235	.	35.229	11.096	0.0000000000713859	222
1101	chr5	67729899	67730445	.	110	.	4.219	10.525	0.000000000253338	283
1102	chr5	67850801	67851253	.	123	.	7.485	12.538	0.0000000000029186	254
1108	chr5	68628427	68629006	.	104	.	2.706	9.268	0.00000000408418	248
1110	chr5	68813410	68813971	.	201	.	26.796	35.832	5.50734e-35	268
1124	chr5	70771604	70772192	.	161	.	16.953	13.982	0.000000000000117635	199
1126	chr5	70990983	70991933	.	125	.	7.817	13.903	0.000000000000139877	756
1130	chr5	71437332	71437972	.	125	.	7.824	11.039	0.0000000000809995	284
1131	chr5	71673689	71674921	.	156	.	15.586	37.633	9.52643e-37	892
1132	chr5	71747769	71748755	.	124	.	7.681	17.496	4.56152e-17	697
1135	chr5	72112171	72113262	.	103	.	2.51	9.879	0.00000000105656	369
1135	chr5	72114778	72115198	.	138	.	11.25	9.451	0.00000000272721	282
1140	chr5	72861048	72861864	.	106	.	3.234	12.389	0.00000000000407209	436
1141	chr5	72921432	72922449	.	109	.	3.837	14.853	0.0000000000000168495	277
1143	chr5	73148756	73149359	.	172	.	19.54	11.559	0.0000000000256912	413
1150	chr5	74062330	74063358	.	145	.	12.952	92.524	0	594
1152	chr5	74384376	74385012	.	150	.	14.109	8.857	0.0000000101381	166
1157	chr5	75012775	75013657	.	112	.	4.586	15.414	0.00000000000000480124	683
1163	chr5	75767953	75768722	.	145	.	12.89	44.923	6.72623e-44	399
1165	chr5	76055364	76055715	.	158	.	16.172	15.037	0.0000000000000111622	171
1165	chr5	76081352	76081780	.	203	.	27.343	24.627	5.17483e-24	217
1165	chr5	76109938	76110400	.	232	.	34.453	21.149	1.28322e-20	254
1166	chr5	76163626	76164004	.	223	.	32.265	15.086	0.0000000000000100027	186
1168	chr5	76463432	76465038	.	107	.	3.428	13.432	0.000000000000400534	1401
1173	chr5	77189134	77189666	.	129	.	8.859	9.665	0.00000000169892	352
1179	chr5	77934187	77934779	.	146	.	13.125	41.203	2.96628e-40	284
