#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
671	chr3	11313812	11314197	.	144	.	12.472	17.983	1.60428e-16	189
674	chr3	11685241	11685662	.	137	.	10.732	14.8	0.000000000000198935	196
680	chr3	12525633	12526074	.	267	.	42.154	48.761	0	247
681	chr3	12705552	12705958	.	148	.	13.342	9.652	0.0000000187448	143
693	chr3	14166224	14166707	.	299	.	49.695	67.523	0	248
693	chr3	14186130	14187004	.	118	.	6.142	9.398	0.0000000327166	107
693	chr3	14211960	14212893	.	125	.	7.764	10.047	0.00000000783881	746
697	chr3	14693048	14693464	.	142	.	12.058	19.351	7.51049e-18	196
700	chr3	15106634	15107104	.	145	.	12.718	19.593	4.37832e-18	174
701	chr3	15310974	15311473	.	183	.	21.928	29.899	3.992e-28	180
704	chr3	15642970	15644036	.	117	.	5.89	13.316	0.00000000000543195	347
720	chr3	17784054	17784609	.	258	.	39.929	53.891	0	342
782	chr3	25831334	25831802	.	128	.	8.605	15.896	0.0000000000000172352	193
800	chr3	28282845	28283228	.	132	.	9.427	12.458	0.0000000000369965	184
825	chr3	31573461	31574039	.	126	.	8.166	10.79	0.00000000150719	179
830	chr3	32147830	32148128	.	184	.	22.044	9.127	0.0000000593048	164
833	chr3	32612322	32612745	.	134	.	10.04	9.192	0.0000000514203	130
837	chr3	33138580	33138929	.	165	.	17.403	11.559	0.0000000002717	160
843	chr3	33839854	33840244	.	141	.	11.699	24.156	1.586e-22	191
867	chr3	37034604	37035640	.	120	.	6.721	17.913	1.88336e-16	179
869	chr3	37284502	37284896	.	131	.	9.199	13.414	0.00000000000436003	178
879	chr3	38537615	38538029	.	152	.	14.309	15.569	0.0000000000000357173	261
893	chr3	40498342	40498969	.	136	.	10.562	18.878	2.17498e-17	445
910	chr3	42623260	42623807	.	169	.	18.57	24.867	3.2098e-23	208
910	chr3	42641698	42642325	.	139	.	11.215	22.841	3.01689e-21	227
914	chr3	43147385	43147773	.	192	.	24.115	22.762	3.59928e-21	189
915	chr3	43327841	43328210	.	142	.	11.933	9.451	0.000000029143	188
918	chr3	43732052	43732642	.	207	.	27.539	40.958	6.08364e-39	313
923	chr3	44379270	44380393	.	144	.	12.53	51.035	0	327
924	chr3	44551954	44552286	.	159	.	16.098	8.012	0.000000683256	169
926	chr3	44803158	44803912	.	117	.	5.83	9.99	0.00000000891806	417
940	chr3	46599888	46600262	.	175	.	20.013	15.913	0.0000000000000165969	194
943	chr3	47017727	47018593	.	268	.	42.389	88.057	0	279
946	chr3	47422193	47422586	.	131	.	9.328	24.638	5.37931e-23	192
947	chr3	47517338	47517697	.	149	.	13.632	9.918	0.0000000104181	186
947	chr3	47554827	47555440	.	191	.	23.743	45.115	5.05869e-43	421
949	chr3	47823298	47823720	.	164	.	17.279	30.659	7.30809e-29	196
955	chr3	48594246	48594708	.	174	.	19.578	41.048	4.98772e-39	218
956	chr3	48646884	48647329	.	214	.	29.295	24.912	2.91166e-23	197
956	chr3	48754579	48754917	.	174	.	19.685	17.86	2.12274e-16	162
957	chr3	48884979	48885562	.	242	.	35.966	31.49	1.11102e-29	387
959	chr3	49066800	49067183	.	117	.	6.04	9.162	0.0000000547805	188
962	chr3	49449339	49449972	.	200	.	25.97	47.014	7.00649e-45	347
963	chr3	49591699	49592067	.	212	.	28.739	13.369	0.00000000000482193	195
964	chr3	49726724	49727112	.	119	.	6.301	16.241	0.00000000000000796103	192
965	chr3	49824003	49824359	.	166	.	17.838	18.595	4.10334e-17	187
969	chr3	50374661	50375257	.	121	.	6.864	11.468	0.000000000331992	398
969	chr3	50388030	50388418	.	114	.	5.092	10.761	0.00000000160741	181
969	chr3	50396776	50397176	.	143	.	12.182	19.615	4.16946e-18	183
979	chr3	51705027	51705409	.	149	.	13.574	16.644	0.000000000000003205	192
981	chr3	51975961	51976358	.	157	.	15.663	19.903	2.2091e-18	198
983	chr3	52231913	52232330	.	321	.	55.181	44.22	3.84376e-42	196
986	chr3	52570303	52570685	.	155	.	14.993	24.168	1.54823e-22	185
987	chr3	52804771	52805128	.	126	.	8.121	10.166	0.000000005998	198
989	chr3	53079931	53080260	.	141	.	11.602	8.069	0.000000606266	165
996	chr3	53916016	53916357	.	125	.	7.764	10.047	0.00000000783527	174
1008	chr3	55522379	55522767	.	192	.	24.074	19.821	2.62735e-18	196
1024	chr3	57583059	57583530	.	186	.	22.624	33.665	8.36107e-32	285
1025	chr3	57678635	57678993	.	139	.	11.215	11.345	0.000000000438253	179
1029	chr3	58291840	58292361	.	163	.	16.968	17.495	4.78596e-16	306
1030	chr3	58419038	58419462	.	168	.	18.149	16.126	0.0000000000000103154	232
1088	chr3	66024232	66024765	.	166	.	17.652	15.581	0.0000000000000348155	355
1112	chr3	69101265	69101649	.	135	.	10.152	13.754	0.00000000000204928	189
1114	chr3	69355505	69355926	.	166	.	17.838	9.092	0.000000063706	196
1250	chr3	87276206	87276583	.	202	.	26.539	14.625	0.000000000000294215	209
1351	chr3	100427475	100428471	.	148	.	13.417	50.023	0	710
1357	chr3	101231921	101232635	.	131	.	9.398	15.194	0.0000000000000829381	186
1401	chr3	106959289	106959718	.	257	.	39.679	29.794	5.05076e-28	235
1436	chr3	111642372	111643021	.	120	.	6.693	8.105	0.00000056051	335
1437	chr3	111697567	111698022	.	184	.	21.991	65.461	0	199
1441	chr3	112280745	112281427	.	134	.	10.007	21.851	2.78829e-20	431
1444	chr3	112709599	112709975	.	117	.	6.04	9.162	0.0000000548256	199
1448	chr3	113233476	113234265	.	163	.	17.135	28.541	8.47868e-27	607
1450	chr3	113464971	113465357	.	134	.	10.069	15.194	0.0000000000000829938	179
1494	chr3	119182409	119182882	.	117	.	5.994	9.343	0.000000036884	176
1495	chr3	119396138	119396560	.	201	.	26.104	36.684	9.66566e-35	237
1498	chr3	119692179	119692830	.	126	.	8.069	8.92	0.0000000933324	233
1499	chr3	119814392	119814749	.	113	.	4.972	7.938	0.000000804919	185
1501	chr3	120068069	120068505	.	174	.	19.64	17.769	2.58873e-16	256
1502	chr3	120314745	120315386	.	149	.	13.549	22.533	6.00786e-21	352
1516	chr3	122134530	122135176	.	141	.	11.642	38.804	8.05175e-37	432
1517	chr3	122233582	122233966	.	141	.	11.707	14.8	0.000000000000199064	217
1519	chr3	122513637	122514092	.	122	.	7.179	10.83	0.00000000138255	268
1521	chr3	122785667	122786037	.	134	.	10.04	14.342	0.000000000000552445	187
1540	chr3	125238895	125239239	.	150	.	13.922	10.185	0.00000000576485	152
1544	chr3	125800453	125801052	.	129	.	8.832	8.537	0.000000215571	198
1548	chr3	126292377	126292746	.	172	.	19.143	12.947	0.0000000000124652	186
1556	chr3	127316898	127317270	.	185	.	22.334	18.14	1.13113e-16	166
1563	chr3	128278390	128279046	.	126	.	8.005	8.287	0.00000037345	154
1564	chr3	128399419	128399906	.	185	.	22.251	13.505	0.00000000000357981	165
1566	chr3	128598087	128598628	.	212	.	28.715	40.958	6.10108e-39	304
1568	chr3	128945222	128945562	.	148	.	13.425	11.021	0.000000000901937	160
1568	chr3	128967976	128969150	.	134	.	9.954	26.95	3.00813e-25	418
1570	chr3	129158779	129159214	.	177	.	20.383	23.321	1.03832e-21	253
1573	chr3	129612517	129612818	.	150	.	13.812	8.55	0.000000209617	173
1593	chr3	132136157	132136487	.	126	.	8.005	8.287	0.00000037359	159
1601	chr3	133291894	133292544	.	222	.	31.176	41.815	8.78218e-40	205
1603	chr3	133524431	133524813	.	227	.	32.485	28.049	2.53935e-26	196
1608	chr3	134204835	134205186	.	157	.	15.489	19.629	4.04078e-18	189
1621	chr3	135914973	135915625	.	180	.	21.037	95.613	0	312
1622	chr3	135968950	135969549	.	165	.	17.403	19.903	2.20708e-18	194
1626	chr3	136471226	136471737	.	167	.	17.938	30.194	2.07485e-28	245
1627	chr3	136580718	136581061	.	129	.	8.895	8.287	0.00000037373	167
1637	chr3	137905925	137906302	.	136	.	10.442	12.716	0.0000000000208138	180
1646	chr3	139108239	139108731	.	161	.	16.47	18.32	7.59599e-17	295
1664	chr3	141456698	141457226	.	127	.	8.227	9.168	0.0000000541179	167
1670	chr3	142314951	142315680	.	147	.	13.206	27.082	2.22589e-25	286
1681	chr3	143690623	143691010	.	125	.	7.78	13.28	0.00000000000589113	189
1730	chr3	150087916	150088280	.	120	.	6.7	12.345	0.0000000000474179	167
1731	chr3	150264280	150264930	.	124	.	7.679	14.646	0.000000000000280687	160
1731	chr3	150320807	150321606	.	159	.	16.023	58.521	0	208
1733	chr3	150583176	150583449	.	130	.	9.05	9.802	0.0000000134518	167
1751	chr3	152856041	152856887	.	115	.	5.469	9.268	0.0000000435075	760
1778	chr3	156391699	156392382	.	124	.	7.661	13.903	0.0000000000014647	517
1781	chr3	156806495	156807831	.	121	.	6.93	35.398	1.76103e-33	539
1781	chr3	156892622	156893148	.	154	.	14.879	36.748	8.42264e-35	214
1789	chr3	157827444	157828453	.	120	.	6.686	23.222	1.29977e-21	731
1806	chr3	160117097	160117519	.	170	.	18.742	31.854	4.8571e-30	228
1877	chr3	169381283	169381581	.	154	.	14.966	9.636	0.0000000194061	194
1878	chr3	169489472	169490840	.	123	.	7.316	36.964	5.13462e-35	1087
1881	chr3	169899335	169899724	.	149	.	13.574	24.679	4.90063e-23	197
1896	chr3	171858240	171859096	.	111	.	4.512	8.795	0.0000001223	350
1949	chr3	178789468	178789810	.	215	.	29.493	22.008	1.95239e-20	185
1949	chr3	178865592	178865996	.	141	.	11.747	16.65	0.00000000000000316334	228
1986	chr3	183735546	183735911	.	189	.	23.204	18.979	1.72955e-17	189
1987	chr3	183852833	183853242	.	141	.	11.602	16.384	0.00000000000000576477	219
1987	chr3	183892335	183892778	.	144	.	12.472	26.275	1.36281e-24	246
1988	chr3	183903576	183904078	.	172	.	19.143	67.76	0	220
1989	chr3	184032119	184032498	.	211	.	28.505	13.654	0.00000000000255681	190
1989	chr3	184080948	184081354	.	142	.	12.058	19.351	7.51705e-18	193
1990	chr3	184166653	184167013	.	130	.	9.137	7.91	0.000000857285	186
1992	chr3	184529763	184530129	.	159	.	16.16	13.956	0.00000000000130195	188
1998	chr3	185303718	185304147	.	158	.	15.856	17.725	2.84906e-16	237
2002	chr3	185826646	185826969	.	170	.	18.708	9.636	0.0000000193892	131
2006	chr3	186284977	186285426	.	148	.	13.458	24.41	8.96334e-23	196
2008	chr3	186545187	186545605	.	192	.	24.064	14.064	0.00000000000102528	148
2031	chr3	189654651	189656024	.	107	.	3.457	14.044	0.00000000000107163	717
2034	chr3	189947759	189948379	.	122	.	7.077	10.192	0.00000000569347	225
2059	chr3	193310550	193311190	.	157	.	15.497	40.229	3.19568e-38	355
2065	chr3	194040070	194040776	.	108	.	3.838	9.319	0.0000000388978	178
2075	chr3	195384681	195385059	.	269	.	42.637	12.23	0.0000000000613273	190
2077	chr3	195636537	195636982	.	186	.	22.451	10.813	0.00000000143082	103
2078	chr3	195717061	195717432	.	601	.	122.719	20.106	1.39831e-18	177
2080	chr3	196044997	196045341	.	166	.	17.62	18.32	7.58976e-17	175
2081	chr3	196159176	196159641	.	147	.	13.052	21.468	6.57352e-20	182
2083	chr3	196438952	196439328	.	220	.	30.828	30.376	1.37842e-28	194
2090	chr3	197354639	197355023	.	258	.	40.027	23.443	7.8846e-22	192
2091	chr3	197517928	197518301	.	140	.	11.486	13.44	0.00000000000413571	174
590	chr4	667946	668449	.	236	.	34.574	34.657	9.15754e-33	213
592	chr4	926022	926422	.	244	.	36.494	24.305	1.13338e-22	209
593	chr4	1107200	1107543	.	215	.	29.465	9.968	0.00000000935194	170
594	chr4	1242324	1242699	.	135	.	10.18	10.057	0.00000000767425	196
595	chr4	1340574	1340945	.	250	.	37.924	16.235	0.00000000000000806021	176
600	chr4	2043530	2043902	.	165	.	17.517	12.615	0.0000000000261171	184
602	chr4	2243726	2244108	.	211	.	28.581	22.642	4.71938e-21	186
611	chr4	3534132	3534487	.	188	.	23.049	11.096	0.000000000764501	181
617	chr4	4291748	4292056	.	156	.	15.366	8.821	0.000000115512	138
635	chr4	6675490	6675846	.	166	.	17.825	12.887	0.0000000000141664	169
636	chr4	6717469	6717947	.	235	.	34.464	39.812	8.27807e-38	280
638	chr4	7044820	7045182	.	235	.	34.299	9.407	0.0000000320591	184
647	chr4	8160593	8160929	.	188	.	23.049	11.096	0.000000000764878	146
704	chr4	15683174	15683919	.	116	.	5.617	15.415	0.0000000000000505038	175
720	chr4	17812309	17812638	.	122	.	7.171	9.556	0.0000000231803	139
776	chr4	25161981	25162395	.	169	.	18.439	27.254	1.51696e-25	219
785	chr4	26321195	26321483	.	151	.	14.117	8.55	0.000000209536	135
789	chr4	26859120	26859500	.	180	.	21.128	12.947	0.0000000000124368	192
789	chr4	26861786	26862452	.	153	.	14.488	14.225	0.000000000000712509	490
883	chr4	39183890	39184307	.	147	.	13.253	14.235	0.000000000000698018	240
887	chr4	39640450	39640819	.	150	.	13.983	19.326	7.93476e-18	182
899	chr4	41218372	41218909	.	140	.	11.525	11.866	0.000000000137856	140
926	chr4	44728465	44729019	.	198	.	25.523	20.384	7.52517e-19	189
947	chr4	47465346	47466047	.	210	.	28.303	34.698	8.35053e-33	452
957	chr4	48832759	48833328	.	168	.	18.203	34.79	6.78562e-33	194
998	chr4	54243409	54243970	.	220	.	30.732	30.341	1.48905e-28	330
1015	chr4	56412873	56413245	.	185	.	22.397	10.457	0.000000003167	183
1022	chr4	57301862	57302516	.	156	.	15.366	17.183	9.61584e-16	383
1026	chr4	57843669	57844030	.	132	.	9.561	10.828	0.00000000138558	148
1149	chr4	73935266	73935875	.	159	.	16.134	23.127	1.60321e-21	213
1169	chr4	76598551	76599016	.	148	.	13.39	12.881	0.0000000000143391	177
1169	chr4	76649607	76649993	.	131	.	9.329	15.54	0.0000000000000381055	195
1180	chr4	77997316	77997695	.	152	.	14.444	20.136	1.3086e-18	183
1180	chr4	78077554	78078177	.	132	.	9.508	18.434	5.88094e-17	315
1197	chr4	80273378	80274895	.	117	.	5.976	25.671	5.29971e-24	1330
1219	chr4	83205918	83206260	.	161	.	16.518	9.636	0.0000000193808	178
1227	chr4	84205829	84206177	.	140	.	11.525	11.866	0.000000000137784	133
1228	chr4	84376892	84377297	.	166	.	17.848	33.961	4.34213e-32	196
1340	chr4	99064591	99064939	.	213	.	28.981	14.226	0.000000000000711751	179
1346	chr4	99850169	99850602	.	163	.	16.903	24.497	7.38902e-23	243
1413	chr4	108641370	108641841	.	139	.	11.175	15.638	0.0000000000000307442	189
1420	chr4	109541442	109541976	.	121	.	6.915	11.708	0.000000000194676	275
1420	chr4	109571469	109571907	.	156	.	15.26	12.071	0.0000000000869881	243
1498	chr4	119757168	119757528	.	159	.	15.981	11.259	0.000000000528918	165
1502	chr4	120221647	120222048	.	147	.	13.061	13.97	0.00000000000126296	195
1508	chr4	120987848	120988505	.	151	.	14.171	17.996	1.56071e-16	157
1523	chr4	123073283	123073655	.	167	.	18	18.595	4.11365e-17	189
1567	chr4	128801759	128802195	.	154	.	14.905	20.948	2.11747e-19	228
1568	chr4	128886217	128886633	.	147	.	13.253	14.235	0.000000000000698452	180
1570	chr4	129209017	129209622	.	297	.	49.28	45.675	1.42932e-43	311
1654	chr4	140222408	140222785	.	138	.	11.012	8.857	0.000000107342	187
1655	chr4	140375045	140375406	.	169	.	18.516	8.848	0.000000109067	153
1686	chr4	144434390	144434790	.	151	.	14.137	9.652	0.0000000188103	180
1771	chr4	155471437	155471778	.	172	.	19.126	11.559	0.000000000271977	144
1802	chr4	159593060	159593480	.	211	.	28.683	14.226	0.000000000000712193	182
1881	chr4	169931386	169931772	.	163	.	16.903	15.083	0.000000000000106307	197
1914	chr4	174291857	174292220	.	129	.	8.835	8.287	0.00000037415	188
1944	chr4	178231275	178231636	.	190	.	23.561	11.379	0.000000000406271	170
1992	chr4	184425702	184426061	.	124	.	7.683	8.038	0.000000647552	169
1999	chr4	185458635	185459068	.	202	.	26.42	16.88	0.00000000000000188058	182
2001	chr4	185655102	185655484	.	271	.	43.162	28.056	2.50243e-26	195
2006	chr4	186317506	186317881	.	118	.	6.249	9.634	0.0000000193946	185
586	chr5	217788	218572	.	190	.	23.484	100.812	0	531
587	chr5	271387	271822	.	114	.	5.194	12.303	0.0000000000519787	178
588	chr5	473016	473504	.	149	.	13.536	17.454	5.24357e-16	333
590	chr5	784817	785150	.	219	.	30.515	11.662	0.000000000215983	154
595	chr5	1345076	1345468	.	182	.	21.62	25.702	4.94095e-24	196
596	chr5	1523928	1524262	.	156	.	15.234	12.071	0.0000000000872192	158
597	chr5	1594477	1594830	.	168	.	18.179	12.343	0.0000000000475078	214
598	chr5	1799710	1800293	.	119	.	6.461	20.834	2.7371e-19	225
598	chr5	1801252	1801671	.	140	.	11.421	25.502	7.78082e-24	226
635	chr5	6633201	6633628	.	189	.	23.397	41.078	4.66827e-39	187
636	chr5	6712953	6713599	.	225	.	32.087	71.862	0	333
649	chr5	8457123	8457981	.	164	.	17.279	61.655	0	575
663	chr5	10250064	10251334	.	138	.	10.996	86.648	0	300
664	chr5	10441760	10442164	.	179	.	20.976	32.824	5.45931e-31	195
667	chr5	10761263	10761579	.	171	.	18.833	16.468	0.00000000000000477164	155
687	chr5	13477230	13478143	.	116	.	5.619	10.822	0.00000000140215	614
691	chr5	14011461	14011892	.	138	.	10.937	28.459	1.01632e-26	236
692	chr5	14035758	14036686	.	122	.	7.026	16.412	0.00000000000000542048	729
693	chr5	14264693	14265145	.	150	.	13.913	42.035	5.35534e-40	237
696	chr5	14664511	14664930	.	174	.	19.707	39.792	8.62032e-38	216
699	chr5	15009423	15010045	.	109	.	3.948	8.618	0.000000181329	425
716	chr5	17219138	17219529	.	130	.	8.977	19.539	4.93612e-18	192
794	chr5	27472082	27472771	.	125	.	7.734	22.93	2.49569e-21	225
801	chr5	28374252	28375237	.	110	.	4.292	9.239	0.0000000464344	655
832	chr5	32444671	32445309	.	118	.	6.075	19.656	3.80738e-18	212
835	chr5	32806015	32806489	.	125	.	7.791	8.184	0.000000470238	123
840	chr5	33440594	33441041	.	134	.	10.073	34.631	9.6396e-33	255
844	chr5	34008078	34008861	.	163	.	17.075	58.342	0	205
860	chr5	36152029	36152381	.	132	.	9.6	12.804	0.0000000000170534	155
881	chr5	38871713	38872688	.	107	.	3.627	11.111	0.000000000739276	687
883	chr5	39100955	39101380	.	117	.	5.843	7.812	0.00000106585	104
894	chr5	40518387	40518992	.	116	.	5.755	9.529	0.0000000245612	231
912	chr5	42908914	42909299	.	178	.	20.54	27.096	2.16129e-25	186
913	chr5	43007655	43008320	.	110	.	4.343	19.637	3.9741e-18	204
982	chr5	52095648	52096124	.	204	.	26.969	44.124	4.76301e-42	267
983	chr5	52218203	52218737	.	134	.	9.934	9.547	0.0000000235944	335
984	chr5	52405431	52405880	.	201	.	26.206	36.116	3.4658e-34	198
1007	chr5	55408298	55408747	.	150	.	13.855	9.092	0.0000000636801	290
1020	chr5	57137359	57138030	.	119	.	6.493	8.105	0.000000559065	168
1030	chr5	58422171	58422926	.	448	.	85.701	11.884	0.000000000132537	624
1040	chr5	59758801	59759507	.	146	.	12.968	8.069	0.000000605598	318
1054	chr5	61601767	61602142	.	222	.	31.164	23.491	7.10784e-22	187
1055	chr5	61708124	61708752	.	392	.	72.174	79.127	0	326
1079	chr5	64777579	64778406	.	153	.	14.557	30.598	8.38125e-29	188
1080	chr5	64919996	64920636	.	191	.	23.673	37.887	6.36408e-36	181
1084	chr5	65439516	65440164	.	122	.	7.051	7.941	0.000000800534	438
1101	chr5	67729772	67730441	.	134	.	9.916	10.828	0.00000000138826	474
1106	chr5	68389570	68389960	.	214	.	29.216	36.684	9.68906e-35	197
1107	chr5	68462584	68462955	.	166	.	17.746	18.595	4.10677e-17	186
1108	chr5	68628464	68628807	.	155	.	15.149	15.309	0.0000000000000639868	147
1135	chr5	72142990	72143651	.	121	.	6.998	8.105	0.000000559271	177
1136	chr5	72251511	72251894	.	138	.	10.937	14.538	0.000000000000357407	189
1140	chr5	72793617	72794390	.	144	.	12.511	34.006	3.93088e-32	584
1140	chr5	72861274	72861728	.	137	.	10.713	10.57	0.00000000246342	175
1151	chr5	74215389	74215717	.	162	.	16.881	11.259	0.000000000529181	160
1173	chr5	77072005	77072684	.	198	.	25.374	25.286	1.25695e-23	195
1176	chr5	77590323	77590771	.	244	.	36.618	47.55	2.8026e-45	193
1180	chr5	77995348	77995995	.	117	.	5.843	7.812	0.00000106623	156
1182	chr5	78280400	78280732	.	209	.	28.16	12.514	0.0000000000326463	166
1193	chr5	79703556	79704018	.	196	.	24.931	30.462	1.13463e-28	232
1193	chr5	79783593	79784061	.	180	.	21.211	20.255	1.00614e-18	313
1207	chr5	81574247	81574632	.	149	.	13.634	14.501	0.000000000000385501	191
1253	chr5	87564422	87564950	.	126	.	8.181	11.289	0.000000000497321	331
1270	chr5	89825390	89825705	.	170	.	18.698	11.007	0.00000000092921	158
1276	chr5	90678544	90679389	.	107	.	3.455	14.12	0.000000000000903469	658
1308	chr5	94890464	94890998	.	341	.	59.948	74.726	0	331
1321	chr5	96518800	96519736	.	220	.	30.84	94.444	0	656
1334	chr5	98264557	98265591	.	115	.	5.484	15.139	0.0000000000000938838	314
1346	chr5	99870771	99871272	.	170	.	18.747	17.22	8.83724e-16	191
1439	chr5	112042925	112043377	.	265	.	41.611	61.13	0	254
1491	chr5	118788251	118788566	.	135	.	10.226	7.91	0.000000857595	190
1521	chr5	122759029	122759728	.	171	.	19.065	27.531	8.15411e-26	232
1524	chr5	123149982	123150783	.	121	.	6.956	8.105	0.000000558859	665
1543	chr5	125689487	125690186	.	132	.	9.562	10.313	0.00000000436908	182
1552	chr5	126853179	126853506	.	158	.	15.86	12.615	0.0000000000260881	140
1580	chr5	130500823	130501249	.	276	.	44.149	53.404	0	203
1584	chr5	130970740	130971377	.	136	.	10.469	24.761	4.07223e-23	230
1589	chr5	131601450	131601815	.	156	.	15.223	8.281	0.000000377657	43
1591	chr5	131892146	131892759	.	131	.	9.252	10.418	0.00000000344677	449
1592	chr5	132073075	132073578	.	207	.	27.686	48.433	0	270
1603	chr5	133561651	133562257	.	328	.	56.902	109.195	0	361
1605	chr5	133702668	133703067	.	215	.	29.649	34.079	3.34337e-32	203
1608	chr5	134181324	134181819	.	136	.	10.456	19.919	2.13114e-18	211
1610	chr5	134463568	134463979	.	143	.	12.173	20.142	1.29545e-18	189
1618	chr5	135468290	135468673	.	151	.	14.024	15.034	0.000000000000118217	185
1631	chr5	137224850	137225278	.	186	.	22.643	21.646	4.39828e-20	190
1633	chr5	137368126	137368743	.	132	.	9.589	12.201	0.0000000000654213	293
1637	chr5	137911290	137911656	.	161	.	16.448	16.946	0.00000000000000162867	177
1643	chr5	138677901	138678292	.	151	.	14.067	27.351	1.21846e-25	199
1650	chr5	139682544	139683088	.	188	.	22.956	38.829	7.64189e-37	217
1652	chr5	139944037	139944844	.	169	.	18.561	37.007	4.67345e-35	359
1653	chr5	140070818	140071281	.	121	.	6.956	8.105	0.000000559477	309
1653	chr5	140079645	140080069	.	141	.	11.687	26.292	1.31224e-24	221
1658	chr5	140700277	140700684	.	168	.	18.114	20.724	3.50575e-19	173
1663	chr5	141348451	141348759	.	130	.	9.09	7.91	0.000000857904	152
1666	chr5	141704154	141704902	.	222	.	31.164	44.106	4.94939e-42	494
1675	chr5	142974605	142975560	.	112	.	4.753	8.157	0.000000498364	858
1680	chr5	143550031	143550571	.	280	.	45.331	47.313	4.2039e-45	253
1719	chr5	148724884	148725220	.	124	.	7.513	9.068	0.0000000672708	196
1721	chr5	148930911	148931475	.	202	.	26.36	49.57	0	210
1724	chr5	149380039	149380405	.	134	.	9.998	14.859	0.000000000000174457	188
1730	chr5	150138523	150138878	.	149	.	13.634	14.501	0.000000000000385257	198
1738	chr5	151138038	151138386	.	159	.	15.972	9.092	0.0000000639404	179
1762	chr5	154320434	154321300	.	115	.	5.454	11.885	0.000000000132371	187
1785	chr5	157298161	157298743	.	167	.	18.017	8.012	0.00000068276	192
1795	chr5	158636445	158636800	.	138	.	10.956	8.677	0.000000159225	165
1795	chr5	158689894	158690267	.	135	.	10.27	11.345	0.000000000439134	174
1804	chr5	159826900	159827361	.	168	.	18.341	25.322	1.15987e-23	219
1804	chr5	159845973	159846660	.	127	.	8.278	14.895	0.000000000000161528	173
1805	chr5	159936110	159936672	.	171	.	18.943	8.569	0.000000201419	323
1827	chr5	162886914	162887396	.	155	.	15.095	33.266	2.0304e-31	246
1874	chr5	169010403	169010836	.	236	.	34.62	32.352	1.59162e-30	206
1888	chr5	170814351	170814955	.	173	.	19.516	53.859	0	378
1892	chr5	171433785	171434244	.	122	.	7.104	10.436	0.00000000331457	262
1900	chr5	172386229	172386638	.	260	.	40.404	34.657	9.13789e-33	191
1923	chr5	175395112	175395503	.	316	.	53.888	22.025	1.88131e-20	194
1926	chr5	175874922	175875481	.	204	.	26.963	16.597	0.00000000000000356351	404
1931	chr5	176433593	176434033	.	136	.	10.388	12.201	0.0000000000653861	190
1933	chr5	176739347	176739727	.	171	.	18.828	12.887	0.0000000000141824	173
1934	chr5	176943783	176944274	.	159	.	15.936	19.903	2.20506e-18	186
1935	chr5	177018724	177019351	.	145	.	12.66	15.855	0.0000000000000189151	479
1943	chr5	178053980	178054337	.	156	.	15.271	8.281	0.000000377798	189
1951	chr5	179050494	179051121	.	173	.	19.478	82.357	0	275
1951	chr5	179105318	179105833	.	187	.	22.915	47.65	1.4013e-45	283
1952	chr5	179285683	179286061	.	159	.	16.113	20.176	1.20013e-18	213
1954	chr5	179499009	179499396	.	180	.	21.147	17.86	2.12105e-16	196
587	chr6	291812	292254	.	154	.	14.745	16.644	0.00000000000000320033	236
606	chr6	2765172	2765420	.	150	.	13.951	9.092	0.000000063836	84
608	chr6	3118736	3119117	.	152	.	14.442	15.569	0.0000000000000357418	195
614	chr6	3919222	3919813	.	157	.	15.595	23.625	5.25673e-22	184
615	chr6	4018781	4019183	.	125	.	7.798	9.312	0.0000000394968	189
615	chr6	4021228	4021726	.	143	.	12.079	14.767	0.000000000000214084	329
646	chr6	8064478	8065041	.	113	.	4.872	8.598	0.000000189727	127
649	chr6	8435572	8435998	.	154	.	14.887	22.274	1.07591e-20	268
663	chr6	10316485	10316991	.	131	.	9.236	13.92	0.00000000000141104	310
664	chr6	10403888	10404853	.	111	.	4.558	26.414	1.00152e-24	617
664	chr6	10419065	10420023	.	112	.	4.624	13.504	0.00000000000358169	765
666	chr6	10723118	10723474	.	179	.	20.756	14.625	0.000000000000293837	186
83	chr6	10747787	10748132	.	153	.	14.539	20.136	1.30618e-18	164
674	chr6	11766220	11767254	.	123	.	7.372	11.17	0.000000000646325	572
686	chr6	13328177	13329006	.	125	.	7.813	21.455	6.75302e-20	257
688	chr6	13574506	13574872	.	145	.	12.76	15.837	0.0000000000000196193	182
688	chr6	13615288	13615671	.	165	.	17.391	20.45	6.48256e-19	190
704	chr6	15663146	15663495	.	127	.	8.352	9.665	0.0000000182956	166
712	chr6	16769039	16770013	.	113	.	4.861	7.938	0.000000805209	628
741	chr6	20534483	20534870	.	186	.	22.603	21.646	4.39385e-20	188
771	chr6	24402903	24403338	.	314	.	53.48	55.604	0	217
773	chr6	24646260	24646636	.	141	.	11.666	9.451	0.0000000291927	195
773	chr6	24666953	24667489	.	133	.	9.764	24.821	3.56408e-23	207
773	chr6	24721011	24721449	.	135	.	10.208	12.716	0.0000000000208254	251
774	chr6	24774766	24775341	.	145	.	12.638	21.202	1.19492e-19	336
788	chr6	26659914	26660285	.	159	.	15.996	10.185	0.00000000577275	177
793	chr6	27356332	27356905	.	196	.	24.916	16.597	0.00000000000000355832	158
814	chr6	30034692	30035103	.	146	.	12.984	29.742	5.6382e-28	219
