#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
1629	chr5	136899224	136900340	.	112	.	6.625	32.369	9.34975e-32	670
1630	chr5	137096410	137096870	.	125	.	11.737	13.705	0.000000000000188022	281
1631	chr5	137224195	137225547	.	112	.	6.569	72.793	0	814
1634	chr5	137515902	137516313	.	109	.	5.185	10.115	0.000000000580208	199
1634	chr5	137565927	137566478	.	146	.	20.627	36.588	6.56873e-36	239
1635	chr5	137666957	137668039	.	111	.	6.018	42.826	4.58505e-42	530
1636	chr5	137878323	137879731	.	104	.	3.066	25.643	3.81977e-25	604
1637	chr5	137910569	137911870	.	107	.	4.487	67.405	0	1012
1638	chr5	138060269	138061316	.	115	.	7.724	53.31	0	763
1638	chr5	138088471	138090128	.	103	.	2.799	17.326	5.45245e-17	374
1641	chr5	138436543	138436925	.	119	.	9.576	15.45	0.00000000000000371978	183
1642	chr5	138609501	138610197	.	108	.	4.826	28.601	4.7621e-28	328
1643	chr5	138727123	138729251	.	102	.	2.187	21.989	1.48088e-21	437
1643	chr5	138739440	138740117	.	104	.	3.044	11.629	0.0000000000198061	359
1643	chr5	138774469	138775494	.	105	.	3.456	16.254	6.11113e-16	721
1645	chr5	139017693	139018445	.	106	.	4.062	15.87	0.00000000000000144874	347
1645	chr5	139022557	139023897	.	111	.	6.052	52.643	0	556
1645	chr5	139028689	139031597	.	105	.	3.507	28.219	1.13316e-27	405
1645	chr5	139035356	139035928	.	109	.	5.183	19.36	5.598e-19	252
1645	chr5	139039676	139041210	.	101	.	2.039	9.615	0.00000000175804	1231
1646	chr5	139104323	139105287	.	107	.	4.282	25.339	7.59968e-25	339
1647	chr5	139251277	139251764	.	109	.	5.255	9.692	0.0000000014859	146
1649	chr5	139544626	139545769	.	114	.	7.147	38.444	9.68247e-38	543
1651	chr5	139780078	139781514	.	105	.	3.48	45.64	7.00649e-45	582
1653	chr5	140012784	140013258	.	117	.	8.411	14.028	0.0000000000000913415	198
1653	chr5	140043930	140044777	.	105	.	3.78	21.089	1.13238e-20	528
1653	chr5	140098133	140098884	.	113	.	6.944	29.728	3.71512e-29	261
1656	chr5	140382564	140384202	.	150	.	22.306	89.529	0	280
1661	chr5	141060670	141062387	.	102	.	2.236	10.334	0.000000000355871	1457
1661	chr5	141093264	141094009	.	108	.	4.793	14.8	0.0000000000000160927	387
1661	chr5	141105309	141105899	.	158	.	25.576	70.476	0	320
1662	chr5	141210486	141211168	.	109	.	5.255	9.692	0.00000000148534	185
1662	chr5	141212494	141213220	.	159	.	25.953	77.614	0	287
1663	chr5	141338272	141338737	.	119	.	9.389	24.638	3.70186e-24	215
1663	chr5	141348433	141349311	.	106	.	4.22	30.608	5.05969e-30	321
1664	chr5	141433088	141433506	.	112	.	6.593	10.989	0.0000000000824964	196
1671	chr5	142466486	142467098	.	117	.	8.709	10.671	0.000000000167411	422
1673	chr5	142623418	142624337	.	106	.	4.175	16.269	5.9112e-16	337
1673	chr5	142625253	142626119	.	133	.	15.205	93.381	0	458
1673	chr5	142735254	142735660	.	189	.	38.335	32.64	5.04806e-32	212
1674	chr5	142756498	142757223	.	153	.	23.439	53.091	0	408
1674	chr5	142781593	142784051	.	104	.	3.026	30.2	1.27331e-29	1675
1674	chr5	142797985	142798483	.	117	.	8.759	13.667	0.000000000000204661	179
1675	chr5	142874674	142875022	.	137	.	16.753	12.071	0.00000000000734032	227
1675	chr5	142914005	142914362	.	137	.	16.967	13.708	0.000000000000186866	170
1675	chr5	142933822	142934241	.	118	.	9.109	9.802	0.00000000116231	251
1675	chr5	142975830	142976242	.	121	.	10.21	13.234	0.000000000000540083	188
1677	chr5	143204533	143205115	.	110	.	5.606	13.627	0.000000000000223994	320
1677	chr5	143206672	143207183	.	114	.	7.357	10.68	0.000000000164111	183
1678	chr5	143301208	143301560	.	134	.	15.415	9.909	0.000000000915553	155
1692	chr5	145214375	145215407	.	108	.	4.779	36.627	6.01246e-36	550
1694	chr5	145422066	145422969	.	107	.	4.632	14.991	0.0000000000000104431	451
1695	chr5	145582509	145583386	.	104	.	3.378	16.6	2.81114e-16	332
1700	chr5	146240055	146240520	.	122	.	10.511	11.866	0.000000000011632	225
1709	chr5	147381670	147382467	.	137	.	16.904	42.765	5.26888e-42	534
1709	chr5	147391218	147391989	.	107	.	4.613	9.866	0.00000000100583	231
1715	chr5	148170146	148170619	.	139	.	17.658	19.148	9.02662e-19	232
1715	chr5	148188324	148188779	.	140	.	18.131	31.3	1.05515e-30	202
1715	chr5	148205623	148206223	.	104	.	3.303	10.119	0.000000000575169	345
1716	chr5	148292432	148293506	.	122	.	10.511	30.634	4.77706e-30	273
1716	chr5	148357748	148359136	.	120	.	9.832	83.689	0	1033
1716	chr5	148363946	148364410	.	184	.	36.437	26.9	2.23379e-26	128
1717	chr5	148381605	148381972	.	123	.	11.036	12.65	0.00000000000200963	197
1717	chr5	148390478	148391000	.	111	.	5.991	16.748	2.01475e-16	232
1717	chr5	148441915	148443236	.	130	.	13.819	74.54	0	297
1717	chr5	148498077	148498591	.	134	.	15.503	25.801	2.68158e-25	195
1718	chr5	148507569	148507885	.	125	.	11.982	11.815	0.0000000000130339	174
1718	chr5	148513821	148514556	.	127	.	12.554	43.589	8.07148e-43	368
1720	chr5	148835389	148835905	.	107	.	4.274	14.346	0.0000000000000447024	306
1720	chr5	148865319	148866238	.	130	.	14.058	44.968	3.50325e-44	202
1721	chr5	148985419	148986109	.	111	.	5.896	33.174	1.50569e-32	252
1722	chr5	149047063	149047445	.	117	.	8.559	10.418	0.000000000294485	193
1722	chr5	149109617	149110786	.	102	.	2.254	10.18	0.000000000501908	858
1722	chr5	149126878	149127554	.	127	.	12.613	87.7	0	321
1722	chr5	149140102	149140516	.	124	.	11.261	15.063	0.00000000000000890179	235
1724	chr5	149295138	149295509	.	132	.	14.715	12.343	0.00000000000399115	227
1724	chr5	149317962	149318936	.	157	.	25.047	105.628	0	713
1724	chr5	149339989	149340810	.	110	.	5.86	58.406	0	318
1724	chr5	149379651	149380884	.	105	.	3.789	43.518	9.48679e-43	432
1725	chr5	149491731	149492494	.	128	.	13.296	52.118	0	550
1725	chr5	149496372	149497234	.	109	.	5.222	21.502	4.45268e-21	418
1725	chr5	149501407	149502054	.	112	.	6.408	28.966	2.08098e-28	416
1725	chr5	149521351	149522095	.	118	.	8.905	54.497	0	264
1725	chr5	149522508	149523254	.	110	.	5.848	31.211	1.28952e-30	454
1725	chr5	149543185	149543702	.	109	.	5.42	22.856	2.08739e-22	307
1726	chr5	149590887	149591447	.	109	.	5.217	15.71	0.00000000000000207936	234
1726	chr5	149607132	149607643	.	119	.	9.591	27.018	1.70976e-26	250
1726	chr5	149674520	149675158	.	115	.	7.583	33.889	2.97923e-33	319
1727	chr5	149696632	149697256	.	108	.	4.913	26.101	1.36006e-25	383
1727	chr5	149699632	149700166	.	111	.	6.248	16.171	7.37202e-16	231
1727	chr5	149729970	149730548	.	132	.	14.825	57.014	0	228
1728	chr5	149852554	149853074	.	108	.	4.993	10.097	0.000000000602994	197
1728	chr5	149866314	149866844	.	106	.	4.029	10.539	0.000000000225299	336
1728	chr5	149877139	149877694	.	104	.	3.226	11.926	0.0000000000101624	221
1728	chr5	149924233	149924646	.	105	.	3.8	10.173	0.000000000509613	218
1729	chr5	149995331	149996147	.	126	.	12.446	47.844	0	363
1729	chr5	150016849	150017649	.	123	.	11.186	58.492	0	349
1729	chr5	150019950	150021074	.	103	.	2.877	12.713	0.00000000000174596	358
1730	chr5	150080075	150080982	.	113	.	6.918	69.857	0	551
1732	chr5	150452056	150452665	.	116	.	8.093	13.529	0.000000000000279156	421
1732	chr5	150460010	150461049	.	102	.	2.377	11.063	0.0000000000699426	707
1733	chr5	150536817	150538121	.	107	.	4.544	35.48	8.0732e-35	673
1735	chr5	150833739	150834221	.	198	.	42.186	41.895	3.80887e-41	167
1737	chr5	151064361	151064934	.	133	.	15.165	22.035	1.33503e-21	353
1737	chr5	151081772	151082271	.	137	.	16.817	25.047	1.4707e-24	235
1738	chr5	151150094	151152558	.	104	.	3.3	51.136	0	871
1739	chr5	151304095	151304513	.	109	.	5.115	9.893	0.000000000948548	197
1758	chr5	153775255	153775719	.	108	.	4.761	9.869	0.000000000999666	187
1759	chr5	153896491	153897702	.	146	.	20.715	109.931	0	366
1759	chr5	153902729	153903704	.	110	.	5.649	24.455	5.61036e-24	722
1759	chr5	153963231	153964205	.	157	.	25.038	160.44	0	363
1759	chr5	153975154	153975629	.	110	.	5.839	14.543	0.0000000000000286836	296
1759	chr5	153983435	153984266	.	122	.	10.696	33.284	1.17288e-32	545
1759	chr5	153985760	153987113	.	115	.	7.937	37.475	8.73901e-37	199
1760	chr5	154070891	154071973	.	111	.	6.181	37.155	1.8118e-36	326
1760	chr5	154134072	154136645	.	103	.	2.593	28.818	2.91149e-28	1874
1779	chr5	156557962	156558339	.	123	.	11.111	14.8	0.000000000000016078	179
1784	chr5	157256011	157256418	.	154	.	23.964	27.542	5.23289e-27	196
1785	chr5	157375637	157376148	.	128	.	13.313	23.872	2.09626e-23	261
1795	chr5	158634862	158637797	.	108	.	4.716	82.5	0	2501
1795	chr5	158657628	158658045	.	123	.	11.036	12.65	0.00000000000200986	199
1796	chr5	158768794	158769296	.	141	.	18.441	43.699	6.27782e-43	234
1797	chr5	158889264	158889750	.	125	.	11.667	22.282	7.63509e-22	269
1797	chr5	158937290	158937797	.	107	.	4.341	11.576	0.000000000022275	231
1797	chr5	158945293	158945908	.	131	.	14.333	31.911	2.64012e-31	372
1797	chr5	158960116	158960701	.	127	.	12.823	25.205	1.02761e-24	329
1798	chr5	158998687	158999258	.	143	.	19.445	34.077	1.94986e-33	359
1798	chr5	159008708	159009384	.	120	.	9.645	28.886	2.49507e-28	309
1798	chr5	159010047	159010607	.	119	.	9.547	20.307	6.61263e-20	348
1798	chr5	159048123	159048511	.	132	.	14.768	14.225	0.0000000000000585849	189
1799	chr5	159241864	159242311	.	108	.	4.73	10.296	0.000000000387184	222
1800	chr5	159253349	159253927	.	110	.	5.664	13.855	0.000000000000134333	318
1800	chr5	159276738	159277701	.	120	.	9.788	27.788	3.00384e-27	584
1800	chr5	159339335	159340550	.	151	.	22.645	55.995	0	913
1802	chr5	159615023	159616181	.	119	.	9.502	81.42	0	844
1804	chr5	159786851	159787333	.	113	.	6.832	10.589	0.000000000201589	231
1819	chr5	161750319	161751735	.	170	.	30.419	121.863	0	386
1828	chr5	162931532	162932034	.	113	.	6.88	11.708	0.0000000000165806	319
1829	chr5	163076518	163077029	.	117	.	8.671	17.764	2.03805e-17	252
1831	chr5	163341828	163343016	.	145	.	20.126	119.202	0	271
1833	chr5	163615766	163616144	.	137	.	16.817	11.007	0.0000000000792871	219
1864	chr5	167697103	167697889	.	115	.	7.614	18.238	7.00418e-18	164
1864	chr5	167716879	167717451	.	120	.	9.847	30.43	7.5728e-30	279
1864	chr5	167741627	167742349	.	106	.	4.017	12.041	0.00000000000784603	335
1864	chr5	167751909	167752678	.	115	.	7.644	40.157	1.97952e-39	545
1866	chr5	168026556	168028068	.	186	.	37.229	171.532	0	1086
1869	chr5	168301685	168302029	.	162	.	27.357	14.906	0.000000000000012659	194
1872	chr5	168777541	168778239	.	192	.	39.59	87.478	0	316
1875	chr5	169095464	169096066	.	111	.	6.064	11.331	0.0000000000385233	424
1875	chr5	169122872	169123538	.	124	.	11.445	19.615	3.15162e-19	497
1876	chr5	169222166	169222789	.	133	.	15.24	31.414	8.15094e-31	258
1878	chr5	169562719	169563463	.	126	.	12.35	19.326	6.03986e-19	333
1878	chr5	169577958	169579064	.	136	.	16.493	89.904	0	503
1878	chr5	169600070	169600833	.	149	.	21.847	40.234	1.66156e-39	352
1880	chr5	169807268	169807746	.	120	.	9.985	25.079	1.36768e-24	232
1889	chr5	170920808	170922538	.	108	.	4.929	34.767	4.08048e-34	1155
1889	chr5	170947482	170949181	.	105	.	3.516	17.704	2.33251e-17	1508
1889	chr5	171023423	171023959	.	114	.	7.413	22.075	1.21893e-21	292
1892	chr5	171381976	171382471	.	146	.	20.39	22.762	2.57487e-22	231
1893	chr5	171534591	171535089	.	113	.	6.801	17.433	4.28287e-17	310
1893	chr5	171550066	171550709	.	124	.	11.281	31.64	4.87868e-31	330
1894	chr5	171614090	171616070	.	109	.	5.416	95.592	0	1703
1895	chr5	171709746	171711071	.	104	.	3.374	22.259	8.0261e-22	268
1895	chr5	171788443	171788901	.	112	.	6.456	13.383	0.000000000000386558	196
1895	chr5	171827083	171827684	.	159	.	25.931	17.446	4.16219e-17	324
1896	chr5	171864345	171865025	.	109	.	5.174	17.44	4.21756e-17	396
1896	chr5	171870437	171870979	.	113	.	6.85	30.109	1.56645e-29	266
1896	chr5	171877859	171879452	.	118	.	8.881	60.152	0	547
1896	chr5	171960845	171961516	.	115	.	7.649	21.944	1.63827e-21	266
1897	chr5	172075570	172076211	.	108	.	4.943	22.471	4.97385e-22	356
1898	chr5	172134186	172134908	.	104	.	3.153	9.666	0.00000000157356	460
1898	chr5	172141461	172142752	.	128	.	13.081	188.879	0	608
1898	chr5	172192058	172192939	.	106	.	4.035	13.32	0.000000000000446044	522
1898	chr5	172216327	172217299	.	104	.	3.055	10.648	0.000000000176302	774
1899	chr5	172260961	172262461	.	103	.	2.907	19.842	1.8848e-19	1195
1899	chr5	172330770	172332696	.	121	.	10.258	138.015	0	1080
1900	chr5	172378804	172379189	.	113	.	6.711	13.221	0.000000000000556294	195
1902	chr5	172628727	172629324	.	113	.	6.713	31.117	1.59595e-30	311
1902	chr5	172710767	172711268	.	106	.	3.829	11.026	0.0000000000760435	199
1902	chr5	172729107	172730045	.	120	.	9.973	76.717	0	520
1903	chr5	172754237	172756779	.	103	.	2.839	39.727	5.26419e-39	2003
1905	chr5	173072340	173072904	.	128	.	12.977	28.143	1.34498e-27	226
1905	chr5	173073537	173074213	.	121	.	10.16	38.886	3.55495e-38	363
1906	chr5	173163474	173164499	.	112	.	6.306	23.915	1.90518e-23	666
1906	chr5	173172092	173172748	.	109	.	5.222	21.502	4.45187e-21	229
1906	chr5	173173098	173173757	.	120	.	9.994	18.946	1.42184e-18	340
1906	chr5	173180169	173181063	.	143	.	19.269	125.411	0	421
1906	chr5	173189762	173190381	.	114	.	7.296	19.365	5.53667e-19	263
1906	chr5	173191394	173191907	.	110	.	5.465	11.013	0.0000000000782644	174
1906	chr5	173193253	173193755	.	116	.	8.004	17.125	8.60245e-17	308
1906	chr5	173208741	173209507	.	108	.	4.935	14.4	0.0000000000000395975	492
1906	chr5	173220819	173221784	.	129	.	13.553	101.603	0	526
1906	chr5	173250872	173251564	.	112	.	6.376	14.021	0.0000000000000927324	542
1907	chr5	173282478	173283238	.	138	.	17.038	67.95	0	351
1907	chr5	173285841	173287166	.	107	.	4.467	14.554	0.0000000000000279844	1211
1907	chr5	173312348	173313033	.	129	.	13.625	34.819	3.62785e-34	208
1909	chr5	173586619	173587178	.	115	.	7.778	24.902	2.03597e-24	288
1910	chr5	173754306	173754920	.	113	.	6.757	21.727	2.67526e-21	242
1910	chr5	173764267	173766068	.	123	.	11.049	83.474	0	1234
1910	chr5	173798563	173799046	.	106	.	3.854	10.801	0.000000000125619	241
1911	chr5	173837837	173838518	.	112	.	6.689	11.228	0.0000000000483853	164
1911	chr5	173930559	173931038	.	107	.	4.481	9.869	0.000000000999189	198
1912	chr5	173959466	173959891	.	118	.	8.934	18.522	3.69651e-18	198
1912	chr5	173998712	173999173	.	109	.	5.193	11.406	0.000000000032587	192
1919	chr5	174921306	174921669	.	148	.	21.456	15.187	0.00000000000000672296	164
1926	chr5	175842623	175844120	.	106	.	3.896	35.795	3.97261e-35	362
1927	chr5	175969835	175971240	.	104	.	3.066	25.643	3.8206e-25	754
1928	chr5	176073977	176074883	.	102	.	2.32	10.685	0.000000000162265	558
1928	chr5	176119347	176119868	.	116	.	8.198	26.886	2.30433e-26	188
1929	chr5	176249069	176250433	.	107	.	4.367	34.394	9.50014e-34	362
1929	chr5	176271716	176272984	.	110	.	5.632	68.851	0	454
1931	chr5	176432714	176434177	.	103	.	2.73	16.839	1.6389e-16	244
1931	chr5	176513111	176513722	.	112	.	6.694	18.936	1.45308e-18	437
1933	chr5	176728530	176728997	.	111	.	6.096	13.083	0.000000000000760192	182
1933	chr5	176731275	176731922	.	107	.	4.348	11.364	0.0000000000357693	294
1933	chr5	176738481	176740167	.	104	.	3.22	36.999	2.58017e-36	1242
1933	chr5	176744870	176745309	.	139	.	17.568	26.425	6.53395e-26	236
1933	chr5	176797702	176798325	.	106	.	3.883	14.228	0.0000000000000582186	183
1934	chr5	176852815	176854790	.	103	.	2.702	22.6	3.71756e-22	242
1934	chr5	176879504	176880023	.	121	.	10.038	33.851	3.24199e-33	311
1934	chr5	176881488	176883626	.	107	.	4.328	83.497	0	1070
1934	chr5	176921143	176922506	.	108	.	4.97	42.642	6.97146e-42	317
1935	chr5	176973305	176973880	.	129	.	13.589	37.754	4.63592e-37	349
1939	chr5	177504797	177505995	.	113	.	6.784	33.569	6.14575e-33	558
1939	chr5	177572730	177573872	.	116	.	7.997	59.854	0	268
1940	chr5	177706953	177707539	.	105	.	3.664	12.414	0.000000000003407	257
1941	chr5	177757957	177759437	.	113	.	6.848	96.948	0	601
1941	chr5	177760161	177760896	.	110	.	5.676	26.824	2.65126e-26	246
1943	chr5	178069143	178070071	.	117	.	8.691	38.442	9.72378e-38	550
1951	chr5	179050148	179051833	.	106	.	3.874	65.51	0	642
1951	chr5	179107819	179108365	.	112	.	6.306	13.786	0.000000000000157055	310
1951	chr5	179125183	179126264	.	106	.	3.99	43.934	3.6714e-43	462
1951	chr5	179159318	179160785	.	105	.	3.429	29.718	3.79873e-29	434
1952	chr5	179245652	179248819	.	103	.	2.926	54.954	0	1022
1954	chr5	179497929	179499472	.	104	.	2.998	21.469	4.79807e-21	1236
1956	chr5	179719051	179719845	.	105	.	3.633	19.513	3.96601e-19	319
1957	chr5	179891691	179892033	.	112	.	6.593	10.989	0.0000000000825221	180
1957	chr5	179894020	179894851	.	106	.	3.971	18.633	2.87697e-18	194
99	chr6	27655144	27656370	.	103	.	2.608	14.002	0.0000000000000967578	554
112	chr6	41680363	41682012	.	104	.	3.135	37.137	1.88658e-36	909
192	chr6	125566362	125567374	.	127	.	12.586	40.668	6.19415e-40	594
201	chr6	135134966	135135723	.	113	.	7.056	12.191	0.00000000000561395	432
589	chr6	617486	617846	.	114	.	7.151	12.433	0.00000000000326675	199
593	chr6	1111034	1111772	.	114	.	7.201	38.558	7.47045e-38	303
593	chr6	1131982	1132351	.	118	.	9.009	11.433	0.000000000030682	197
594	chr6	1287281	1287843	.	113	.	6.924	18.783	2.04884e-18	339
595	chr6	1390467	1391765	.	103	.	2.694	19.164	8.7044e-19	405
596	chr6	1481443	1482575	.	124	.	11.633	96.96	0	325
596	chr6	1526906	1527960	.	108	.	4.927	20.138	9.68784e-20	645
597	chr6	1614010	1614714	.	105	.	3.446	12.402	0.00000000000349846	197
599	chr6	1895222	1895604	.	127	.	12.586	20.661	2.97824e-20	192
602	chr6	2245457	2246741	.	103	.	2.674	22.814	2.29402e-22	568
604	chr6	2589346	2590101	.	113	.	6.818	23.079	1.26083e-22	333
605	chr6	2623518	2624119	.	107	.	4.262	29.343	8.84056e-29	275
605	chr6	2630531	2631961	.	112	.	6.583	61.01	0	1034
605	chr6	2634097	2635098	.	104	.	3.117	27.278	9.5141e-27	444
607	chr6	2976558	2977175	.	115	.	7.906	19.598	3.27414e-19	255
607	chr6	2982626	2983320	.	109	.	5.099	17.215	7.01729e-17	307
610	chr6	3382374	3382976	.	151	.	22.582	37.148	1.84062e-36	357
611	chr6	3500578	3501244	.	133	.	15.256	21.763	2.46927e-21	519
611	chr6	3511629	3512102	.	117	.	8.391	40.481	9.47463e-40	231
611	chr6	3517608	3519249	.	120	.	9.686	124.185	0	1136
612	chr6	3610410	3610798	.	111	.	6.026	11.743	0.0000000000153152	190
613	chr6	3786252	3786596	.	110	.	5.763	10.221	0.00000000045777	158
614	chr6	3808991	3809609	.	104	.	3.378	14.578	0.0000000000000265245	333
614	chr6	3819607	3820005	.	115	.	7.798	16.01	0.00000000000000105774	178
614	chr6	3825819	3826930	.	105	.	3.443	15.835	0.00000000000000156664	588
614	chr6	3841895	3842293	.	107	.	4.272	10.087	0.00000000061674	199
614	chr6	3919047	3919906	.	110	.	5.584	25.958	1.87793e-25	421
614	chr6	3926164	3926631	.	109	.	5.281	12.273	0.00000000000467433	190
615	chr6	4018257	4019245	.	104	.	3.181	18.974	1.33458e-18	407
617	chr6	4280936	4281774	.	104	.	3.247	13.452	0.000000000000331531	218
617	chr6	4317122	4317708	.	105	.	3.74	15.771	0.00000000000000181062	240
617	chr6	4322798	4323516	.	133	.	15.159	23.354	6.76623e-23	431
620	chr6	4707102	4707690	.	121	.	10.362	31.415	8.13664e-31	308
621	chr6	4734207	4734837	.	115	.	7.749	32.916	2.703e-32	389
622	chr6	4942090	4942779	.	120	.	9.898	27.985	1.92447e-27	352
623	chr6	5082351	5083999	.	113	.	6.766	95.258	0	705
625	chr6	5260377	5262010	.	102	.	2.34	15.054	0.00000000000000907733	912
635	chr6	6600974	6601633	.	112	.	6.509	20.045	1.19234e-19	311
636	chr6	6687063	6687939	.	104	.	3.175	15.436	0.00000000000000383852	574
636	chr6	6689741	6690680	.	110	.	5.483	16.877	1.50379e-16	270
636	chr6	6771731	6772096	.	116	.	8.264	11.792	0.0000000000137127	185
636	chr6	6803653	6804526	.	104	.	3.252	14.559	0.0000000000000276855	254
636	chr6	6811357	6812307	.	110	.	5.766	36.805	4.01185e-36	629
637	chr6	6823912	6824550	.	110	.	5.584	25.958	1.87751e-25	316
637	chr6	6825351	6826081	.	104	.	3.229	11.326	0.0000000000389361	272
637	chr6	6856772	6858114	.	113	.	6.874	122.651	0	635
637	chr6	6882087	6882697	.	112	.	6.306	19.093	1.02152e-18	217
637	chr6	6885143	6886731	.	105	.	3.687	43.214	1.89596e-42	782
637	chr6	6891671	6892907	.	109	.	5.268	30.093	1.62482e-29	633
637	chr6	6927621	6928364	.	109	.	5.221	29.642	4.50443e-29	270
637	chr6	6936288	6936708	.	108	.	4.667	13.071	0.00000000000078047	190
638	chr6	7051055	7052599	.	103	.	2.601	18.51	3.79706e-18	611
639	chr6	7140915	7142002	.	103	.	2.968	14.214	0.0000000000000600648	363
642	chr6	7480117	7480620	.	137	.	16.845	58.893	0	263
642	chr6	7543203	7543684	.	111	.	6.244	22.336	6.7577e-22	278
643	chr6	7618277	7619078	.	117	.	8.486	46.899	0	394
643	chr6	7672749	7673790	.	118	.	8.843	121.367	0	657
645	chr6	7992695	7993148	.	115	.	7.737	12.046	0.00000000000775794	214
646	chr6	7996837	7997245	.	108	.	4.831	10.097	0.000000000603229	199
647	chr6	8180488	8180904	.	110	.	5.679	9.99	0.000000000765719	243
649	chr6	8435135	8435972	.	103	.	2.856	13.404	0.000000000000368711	254
653	chr6	8939861	8940267	.	125	.	11.747	15.59	0.00000000000000271755	158
659	chr6	9766294	9767023	.	153	.	23.429	50.837	0	338
662	chr6	10202315	10202887	.	126	.	12.274	35.87	3.35004e-35	252
663	chr6	10314134	10315883	.	120	.	9.816	91.131	0	1197
663	chr6	10316252	10317137	.	123	.	11.061	73.121	0	495
664	chr6	10403565	10405467	.	104	.	3.356	47.015	0	410
664	chr6	10418629	10420892	.	101	.	1.874	10.774	0.000000000133457	730
665	chr6	10520884	10521861	.	110	.	5.721	30.114	1.55013e-29	710
669	chr6	11093350	11095054	.	103	.	2.583	21.848	2.03636e-21	330
670	chr6	11270191	11271017	.	125	.	11.696	27.879	2.44298e-27	572
671	chr6	11344505	11345010	.	115	.	7.857	17.496	3.72521e-17	289
672	chr6	11425750	11426220	.	137	.	16.654	20.45	4.78729e-20	281
672	chr6	11434759	11435466	.	112	.	6.689	17.826	1.77451e-17	188
674	chr6	11685699	11686294	.	114	.	7.12	9.556	0.00000000200954	428
674	chr6	11713039	11713459	.	115	.	7.543	15.267	0.0000000000000056129	218
674	chr6	11759096	11759473	.	113	.	6.713	13.858	0.000000000000133425	183
674	chr6	11770551	11771818	.	103	.	2.705	13.578	0.000000000000250104	436
675	chr6	11921080	11921736	.	104	.	3.156	10.364	0.000000000332712	349
676	chr6	12008593	12009380	.	104	.	3.299	15.621	0.00000000000000253587	342
678	chr6	12280730	12281292	.	119	.	9.281	13.827	0.000000000000143191	160
679	chr6	12336086	12336755	.	116	.	8.137	17.009	1.118e-16	370
679	chr6	12343789	12344778	.	111	.	6.23	22.336	6.75642e-22	536
680	chr6	12577688	12578095	.	110	.	5.617	11.696	0.0000000000170321	207
689	chr6	13711557	13712865	.	108	.	4.706	49.223	0	882
689	chr6	13724422	13724918	.	110	.	5.816	18.084	9.92002e-18	222
691	chr6	14001200	14002248	.	131	.	14.443	60.488	0	524
693	chr6	14271033	14271621	.	113	.	6.738	17.042	1.03772e-16	379
697	chr6	14713034	14713775	.	130	.	13.731	56.695	0	340
701	chr6	15245570	15246311	.	105	.	3.763	22.975	1.59357e-22	442
702	chr6	15441450	15441869	.	132	.	14.684	16.374	4.66883e-16	207
708	chr6	16128856	16129705	.	103	.	2.617	11.882	0.0000000000112212	198
710	chr6	16472780	16473153	.	140	.	18.028	21.824	2.14967e-21	189
712	chr6	16683794	16684437	.	121	.	10.346	41.796	4.77114e-41	360
713	chr6	16805417	16805969	.	118	.	8.772	28.794	3.07387e-28	239
714	chr6	16964783	16965459	.	128	.	13.235	71.537	0	421
721	chr6	17865933	17866460	.	118	.	8.86	26.932	2.07892e-26	269
721	chr6	17876319	17876719	.	135	.	16.1	10.721	0.000000000149676	260
722	chr6	17981684	17982107	.	119	.	9.578	21.335	6.48968e-21	189
722	chr6	18053297	18054534	.	125	.	11.736	39.611	6.83628e-39	754
725	chr6	18368812	18369382	.	109	.	5.201	10.338	0.000000000352854	376
733	chr6	19472235	19472874	.	146	.	20.723	38.268	1.44254e-37	368
736	chr6	19804713	19805792	.	102	.	2.219	9.828	0.00000000109675	443
738	chr6	20183217	20183716	.	119	.	9.535	14.342	0.0000000000000450756	149
741	chr6	20455554	20456197	.	116	.	8.105	14.895	0.0000000000000129769	431
744	chr6	20877405	20878196	.	129	.	13.676	52.415	0	382
750	chr6	21755072	21755588	.	141	.	18.531	25.597	4.24104e-25	198
771	chr6	24451846	24452481	.	112	.	6.337	16.406	4.34897e-16	194
773	chr6	24645783	24647140	.	110	.	5.721	98.957	0	563
773	chr6	24753362	24753729	.	121	.	10.171	15.638	0.00000000000000244086	175
774	chr6	24879570	24880011	.	117	.	8.544	10.166	0.00000000051759	169
775	chr6	24925214	24925573	.	120	.	9.789	14.859	0.0000000000000140725	160
777	chr6	25173050	25173545	.	120	.	9.726	19.203	7.97118e-19	228
777	chr6	25175337	25176223	.	141	.	18.519	98.879	0	353
777	chr6	25253399	25253977	.	115	.	7.755	10.79	0.000000000128775	391
778	chr6	25359688	25360358	.	114	.	7.17	15.298	0.00000000000000523534	325
779	chr6	25490107	25490650	.	116	.	8.039	23.426	5.75754e-23	304
787	chr6	26533021	26533728	.	110	.	5.739	22.776	2.49607e-22	431
787	chr6	26537469	26539515	.	104	.	3.029	32.717	4.25088e-32	1165
787	chr6	26553594	26554491	.	133	.	14.984	58.917	0	555
787	chr6	26595767	26596624	.	117	.	8.715	66.648	0	418
792	chr6	27248046	27248653	.	112	.	6.579	10.989	0.0000000000825136	439
797	chr6	27799162	27799539	.	116	.	8.01	11.289	0.0000000000423086	181
799	chr6	28101748	28102283	.	111	.	5.939	16.109	8.4698e-16	277
799	chr6	28109161	28110078	.	103	.	2.759	18.833	1.83162e-18	489
804	chr6	28725230	28726331	.	109	.	5.17	16.575	2.97427e-16	651
