#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
2066	chr3	194242197	194242654	.	1000	.	7.42204	32.4113	30.2506	258
2066	chr3	194247838	194248254	.	669	.	3.68641	11.9903	10.5603	218
2067	chr3	194282052	194282645	.	786	.	3.52574	15.4993	13.8921	245
2067	chr3	194292944	194293514	.	417	.	2.00371	4.20193	3.37017	222
2067	chr3	194314046	194314514	.	717	.	3.74889	13.4289	11.9235	248
2068	chr3	194392874	194393451	.	486	.	2.71794	6.36248	5.31638	310
2068	chr3	194403214	194403749	.	480	.	3.04076	6.19395	5.16466	265
2068	chr3	194411775	194412199	.	384	.	2.30701	3.1106	2.42373	99
2069	chr3	194545530	194545817	.	431	.	3.66558	4.62796	3.75049	109
2070	chr3	194753942	194754601	.	384	.	2.03064	3.09675	2.41128	473
2071	chr3	194788847	194789249	.	408	.	2.54732	3.89196	3.09505	214
2071	chr3	194821663	194821679	.	382	.	16.2452	3.03832	2.35949	3
2071	chr3	194823218	194823783	.	623	.	3.29448	10.5832	9.23762	297
2072	chr3	194944155	194944641	.	684	.	4.84856	12.4394	10.9849	279
2073	chr3	195073826	195074312	.	419	.	2.13478	4.23854	3.40266	197
2074	chr3	195266006	195267002	.	457	.	2.21425	5.47678	4.51227	504
2074	chr3	195272767	195273948	.	780	.	3.03481	15.3276	13.7285	446
2077	chr3	195574020	195574345	.	384	.	2.49926	3.11149	2.42374	167
2078	chr3	195782598	195783016	.	445	.	3.12407	5.07279	4.14936	230
2079	chr3	195865313	195866163	.	693	.	3.01833	12.7171	11.2469	664
2079	chr3	195872803	195873006	.	374	.	3.74889	2.77899	2.14202	64
2079	chr3	195895777	195896237	.	395	.	2.84638	3.46498	2.72417	141
2080	chr3	196006178	196006529	.	412	.	2.54389	4.0383	3.22473	126
2080	chr3	196065334	196065633	.	375	.	2.49926	2.79567	2.15676	133
2083	chr3	196377863	196378283	.	607	.	3.5059	10.1016	8.78641	196
2084	chr3	196519725	196520589	.	545	.	2.37943	8.19943	7.00871	507
2085	chr3	196625470	196625856	.	434	.	2.57736	4.73635	3.84523	192
2086	chr3	196758203	196758764	.	754	.	3.26516	14.559	12.9953	293
2087	chr3	196915880	196916176	.	407	.	3.12407	3.87202	3.07863	131
2088	chr3	197036098	197037160	.	403	.	1.63587	3.71946	2.94595	514
2089	chr3	197214686	197215304	.	392	.	1.90981	3.38707	2.65479	309
2089	chr3	197260810	197261114	.	380	.	2.39059	2.9532	2.28781	135
2091	chr3	197439079	197439579	.	388	.	1.83135	3.22362	2.5165	316
2091	chr3	197445733	197446064	.	382	.	2.6308	3.03584	2.35792	195
2091	chr3	197522094	197522481	.	387	.	2.31413	3.18923	2.48706	197
2093	chr3	197676540	197677227	.	374	.	1.62451	2.77668	2.13988	260
589	chr4	604374	604918	.	623	.	5.64874	10.5944	9.24842	325
592	chr4	1037341	1037662	.	447	.	6.11766	5.14571	4.21397	137
599	chr4	1941723	1942476	.	403	.	2.24464	3.73779	2.96209	333
602	chr4	2331745	2332154	.	430	.	2.91979	4.59668	3.72064	186
603	chr4	2414275	2415147	.	684	.	4.51952	12.4276	10.9751	167
604	chr4	2491843	2492613	.	961	.	7.85099	20.7094	18.9023	537
606	chr4	2798236	2798521	.	430	.	10.3815	4.60876	3.73218	127
606	chr4	2805332	2805743	.	392	.	3.15152	3.38505	2.65509	118
610	chr4	3347827	3348188	.	628	.	5.00535	10.7419	9.38544	166
613	chr4	3673546	3673928	.	388	.	3.63352	3.2243	2.51647	131
615	chr4	3954944	3955083	.	390	.	67.622	3.31132	2.59346	95
615	chr4	3956158	3956531	.	544	.	9.30008	8.16492	6.97774	187
617	chr4	4218206	4218579	.	384	.	6.48842	3.11241	2.42368	190
623	chr4	5039684	5040265	.	713	.	5.04101	13.3153	11.8154	384
636	chr4	6695275	6695644	.	371	.	2.78075	2.66514	2.04854	176
638	chr4	7000846	7001284	.	409	.	3.20604	3.93098	3.13038	177
638	chr4	7024040	7024403	.	425	.	2.68806	4.45527	3.59551	193
640	chr4	7215646	7215946	.	420	.	6.48842	4.28518	3.44201	122
644	chr4	7844343	7844694	.	422	.	3.89305	4.34575	3.49693	170
645	chr4	7873665	7874580	.	406	.	2.18391	3.82979	3.0412	527
645	chr4	7962453	7962873	.	447	.	4.43375	5.13259	4.20199	183
646	chr4	8101587	8102138	.	1000	.	18.9246	39.6608	37.3241	244
646	chr4	8102402	8103408	.	837	.	5.19074	17.024	15.3516	723
647	chr4	8185133	8185599	.	1000	.	7.72712	22.5646	20.6885	267
647	chr4	8193201	8193485	.	385	.	4.4492	3.14541	2.44959	141
647	chr4	8216853	8217110	.	373	.	4.07844	2.73058	2.10198	110
648	chr4	8305285	8305689	.	523	.	5.39038	7.52088	6.3819	179
648	chr4	8317461	8317880	.	408	.	3.78491	3.90817	3.10962	276
661	chr4	10034374	10034647	.	412	.	5.6233	4.01728	3.20708	112
663	chr4	10286760	10287068	.	462	.	6.48842	5.61318	4.63475	157
670	chr4	11230224	11230501	.	405	.	4.70411	3.8061	3.02202	171
672	chr4	11489426	11490664	.	508	.	2.5464	7.0714	5.96921	233
672	chr4	11507086	11507488	.	550	.	4.50775	8.36524	7.16488	191
672	chr4	11515612	11515976	.	400	.	3.20095	3.62915	2.86558	151
672	chr4	11531196	11531701	.	467	.	4.9548	5.77098	4.77988	180
673	chr4	11545257	11545653	.	482	.	5.45028	6.23524	5.20066	156
673	chr4	11604312	11604880	.	420	.	3.35871	4.29887	3.45386	376
673	chr4	11636985	11637468	.	768	.	5.6233	14.9547	13.3724	294
674	chr4	11700442	11701512	.	867	.	6.92099	17.9127	16.2099	269
674	chr4	11702376	11702859	.	481	.	5.19074	6.21436	5.18183	183
674	chr4	11705833	11706504	.	533	.	3.78924	7.83562	6.67007	163
674	chr4	11733748	11734050	.	371	.	3.24421	2.64288	2.03318	133
674	chr4	11742641	11743319	.	902	.	9.36187	18.9464	17.2016	478
689	chr4	13641427	13642495	.	462	.	2.53501	5.62667	4.64713	540
689	chr4	13703378	13703982	.	637	.	3.78182	11.0264	9.65018	354
691	chr4	13908931	13909359	.	511	.	3.77508	7.14671	6.03595	228
691	chr4	13990076	13990433	.	446	.	4.80143	5.11424	4.18672	102
698	chr4	14910327	14910551	.	371	.	4.67166	2.66318	2.04829	88
700	chr4	15079513	15080024	.	727	.	5.96935	13.7238	12.203	300
700	chr4	15080325	15080747	.	538	.	5.83958	8.00076	6.8236	164
700	chr4	15133164	15133632	.	413	.	2.69519	4.05475	3.23826	146
704	chr4	15661410	15661739	.	529	.	4.78521	7.72026	6.56577	178
704	chr4	15667419	15667709	.	453	.	4.9312	5.33499	4.38635	153
704	chr4	15679224	15679591	.	380	.	2.83868	2.98127	2.30971	169
704	chr4	15691618	15692449	.	533	.	2.97518	7.8371	6.67123	595
704	chr4	15708896	15709294	.	380	.	3.24421	2.95439	2.28802	274
704	chr4	15725095	15725556	.	925	.	8.84048	19.631	17.8605	195
705	chr4	15757027	15757270	.	422	.	9.30627	4.35666	3.50586	102
706	chr4	15895533	15895945	.	424	.	2.51672	4.41696	3.56107	223
706	chr4	15915170	15915577	.	420	.	2.51164	4.27104	3.42973	225
706	chr4	15922963	15923253	.	422	.	3.89305	4.34575	3.49697	135
707	chr4	16035547	16036410	.	571	.	3.31251	9.00336	7.75843	701
708	chr4	16142327	16142958	.	587	.	4.14261	9.47651	8.20055	316
711	chr4	16629729	16630035	.	507	.	11.6792	7.03221	5.93143	144
735	chr4	19713569	19713886	.	385	.	2.66367	3.12602	2.43387	154
735	chr4	19740669	19741441	.	589	.	3.72561	9.54638	8.26639	156
735	chr4	19758395	19758655	.	391	.	4.97446	3.34092	2.61827	162
737	chr4	20030015	20030707	.	539	.	3.89305	8.00719	6.82962	510
737	chr4	20046141	20046588	.	488	.	4.5419	6.42243	5.37302	249
739	chr4	20194305	20194793	.	391	.	2.36364	3.33995	2.61813	197
741	chr4	20508428	20508826	.	420	.	2.8903	4.29466	3.45039	247
751	chr4	21770951	21771416	.	438	.	3.58771	4.86659	3.9645	268
753	chr4	22022791	22023014	.	378	.	6.164	2.88614	2.23349	74
756	chr4	22474883	22475249	.	605	.	6.48842	10.0429	8.7319	175
760	chr4	22970849	22971609	.	375	.	1.8775	2.79304	2.15452	608
762	chr4	23281281	23281520	.	428	.	6.74796	4.52668	3.6576	88
762	chr4	23325879	23326394	.	412	.	2.55062	4.0383	3.22466	177
763	chr4	23335199	23336039	.	474	.	2.53769	6.01432	4.99833	521
763	chr4	23374837	23375225	.	380	.	2.59537	2.96054	2.29267	191
763	chr4	23384572	23384936	.	404	.	3.3369	3.76195	2.98391	94
766	chr4	23730057	23730489	.	410	.	2.42792	3.95474	3.15046	199
766	chr4	23768007	23768373	.	490	.	6.65063	6.50581	5.44704	223
766	chr4	23770224	23770513	.	425	.	5.19074	4.45435	3.5954	121
766	chr4	23790118	23790554	.	482	.	3.89305	6.25581	5.21953	197
766	chr4	23791338	23791833	.	537	.	4.20203	7.96355	6.78916	320
768	chr4	24106891	24107758	.	594	.	2.81531	9.71021	8.41956	671
769	chr4	24130006	24130206	.	378	.	4.9312	2.88614	2.23352	75
769	chr4	24211476	24212477	.	864	.	3.26885	17.8297	16.1293	684
769	chr4	24220262	24221596	.	730	.	3.10316	13.8384	12.3114	763
769	chr4	24237346	24237596	.	386	.	4.21747	3.18087	2.48182	105
769	chr4	24246699	24247149	.	449	.	3.3369	5.20318	4.26553	207
770	chr4	24262752	24263213	.	398	.	2.41638	3.56961	2.81891	168
770	chr4	24322630	24323424	.	511	.	2.62081	7.16326	6.05113	316
770	chr4	24324084	24324919	.	397	.	2.04316	3.54506	2.79568	287
776	chr4	25162037	25162595	.	373	.	2.28392	2.734	2.10398	308
777	chr4	25175049	25175489	.	449	.	2.86385	5.19881	4.26169	169
782	chr4	25862801	25863330	.	444	.	3.66405	5.05976	4.13774	231
784	chr4	26085553	26085880	.	375	.	2.52707	2.79788	2.15768	138
784	chr4	26129657	26130011	.	412	.	4.32561	4.01982	3.20864	174
784	chr4	26198954	26199405	.	495	.	5.19074	6.64621	5.57702	306
787	chr4	26502198	26502618	.	439	.	4.90236	4.89755	3.9917	242
787	chr4	26569984	26570732	.	867	.	6.17698	17.9143	16.2112	499
799	chr4	28094215	28094627	.	407	.	2.91979	3.87896	3.08401	141
799	chr4	28178612	28178993	.	483	.	5.76749	6.27127	5.23268	186
800	chr4	28289340	28289962	.	584	.	3.61779	9.41185	8.14071	218
808	chr4	29280382	29280472	.	374	.	14.4423	2.76726	2.13331	82
809	chr4	29425777	29426054	.	392	.	3.89305	3.38647	2.65479	103
810	chr4	29550972	29551385	.	469	.	3.96939	5.85047	4.84935	189
811	chr4	29713051	29713251	.	378	.	7.35355	2.88994	2.23556	59
814	chr4	30096556	30096897	.	564	.	8.89841	8.78827	7.55802	154
817	chr4	30539100	30539425	.	467	.	4.75818	5.77138	4.77951	128
819	chr4	30758963	30759426	.	1000	.	10.0354	22.1101	20.2484	266
819	chr4	30764827	30765347	.	766	.	7.8788	14.8949	13.3167	197
819	chr4	30771636	30772255	.	769	.	4.67953	14.9909	13.4065	400
819	chr4	30772507	30772801	.	371	.	3.24421	2.64288	2.0332	163
820	chr4	30841843	30842112	.	373	.	2.76839	2.73781	2.10714	191
820	chr4	30868632	30868914	.	405	.	4.18143	3.8061	3.02206	148
821	chr4	30950192	30950747	.	694	.	3.82817	12.7294	11.2582	239
821	chr4	30952363	30952903	.	571	.	3.31251	9.00336	7.75853	162
821	chr4	30954397	30954849	.	383	.	2.66746	3.05325	2.37236	61
821	chr4	30964529	30964985	.	449	.	2.86385	5.19881	4.26174	198
822	chr4	31083025	31083325	.	392	.	3.89305	3.38647	2.65482	126
822	chr4	31090293	31090889	.	456	.	3.216	5.44104	4.47935	410
822	chr4	31091436	31091814	.	481	.	4.21747	6.23328	5.19906	190
825	chr4	31520414	31520773	.	382	.	3.1943	3.01909	2.34482	162
830	chr4	32163039	32163376	.	467	.	4.75818	5.77138	4.77957	181
832	chr4	32500833	32501102	.	385	.	4.4492	3.14541	2.44962	80
835	chr4	32825991	32826201	.	371	.	4.67166	2.66318	2.04831	113
837	chr4	33053994	33054204	.	371	.	5.83958	2.66318	2.04833	58
842	chr4	33782665	33783227	.	426	.	2.94928	4.4725	3.61034	365
845	chr4	34106977	34107267	.	412	.	4.86632	4.01982	3.20868	156
845	chr4	34182747	34184347	.	1000	.	7.69342	55.3797	52.7563	1312
850	chr4	34734794	34735171	.	446	.	4.60088	5.11856	4.19014	192
850	chr4	34863401	34863604	.	378	.	4.5419	2.90414	2.24619	77
859	chr4	36005850	36006375	.	371	.	2.27095	2.65325	2.04147	167
859	chr4	36007885	36008188	.	396	.	3.56863	3.51848	2.77113	153
860	chr4	36056709	36057092	.	551	.	5.02853	8.37695	7.17544	198
860	chr4	36130396	36130677	.	385	.	4.4492	3.14541	2.44964	108
862	chr4	36351798	36352158	.	634	.	8.50705	10.9238	9.55691	165
872	chr4	37649766	37650125	.	402	.	2.8549	3.70548	2.93376	149
872	chr4	37668324	37668634	.	433	.	5.74689	4.68552	3.80267	137
875	chr4	38076968	38077520	.	394	.	1.97248	3.44539	2.70532	325
875	chr4	38080697	38081000	.	495	.	5.42668	6.6639	5.59326	164
876	chr4	38151574	38152287	.	657	.	5.01378	11.6291	10.2192	460
876	chr4	38156880	38157393	.	420	.	3.35871	4.29887	3.4539	122
876	chr4	38162058	38162931	.	436	.	2.10608	4.80399	3.90709	691
876	chr4	38163901	38164195	.	425	.	5.16907	4.45841	3.59796	122
876	chr4	38171131	38171598	.	419	.	2.81165	4.25077	3.41289	288
877	chr4	38277210	38277637	.	398	.	3.49376	3.5722	2.8209	177
877	chr4	38315591	38316249	.	467	.	3.07599	5.78562	4.79106	244
877	chr4	38324373	38324874	.	396	.	2.59537	3.51047	2.76403	169
877	chr4	38375665	38376187	.	524	.	3.89305	7.55261	6.41	391
877	chr4	38387250	38387730	.	387	.	2.48252	3.18741	2.48592	318
877	chr4	38389026	38389343	.	481	.	5.19074	6.21436	5.18189	166
879	chr4	38622553	38623081	.	568	.	2.78075	8.90987	7.66915	251
880	chr4	38668567	38669273	.	557	.	3.26175	8.5843	7.36742	361
880	chr4	38674669	38674960	.	409	.	3.02793	3.93098	3.13042	153
881	chr4	38858935	38859868	.	506	.	3.31133	6.99415	5.89568	440
882	chr4	38968901	38969202	.	398	.	3.05337	3.57232	2.8201	126
882	chr4	39029717	39030331	.	394	.	2.59537	3.43776	2.69974	148
882	chr4	39044667	39045625	.	424	.	1.8674	4.41792	3.56179	335
882	chr4	39047524	39048198	.	370	.	1.96506	2.61366	2.00722	426
883	chr4	39183859	39184085	.	385	.	4.75818	3.12098	2.42976	99
110	chr4	39321383	39321645	.	400	.	3.89305	3.6271	2.86462	159
886	chr4	39541867	39542240	.	475	.	6.32621	6.03821	5.02019	229
887	chr4	39614568	39614949	.	376	.	3.37398	2.83341	2.18835	290
888	chr4	39824795	39825070	.	392	.	3.89305	3.38647	2.65485	89
889	chr4	39857513	39857962	.	615	.	4.02282	10.3521	9.02117	175
890	chr4	40024242	40024540	.	412	.	4.32561	4.01982	3.20872	120
890	chr4	40058924	40059754	.	420	.	2.59537	4.27104	3.42977	129
891	chr4	40182003	40182307	.	414	.	3.89305	4.10674	3.28536	190
892	chr4	40318236	40319522	.	687	.	3.16723	12.5315	11.0711	765
892	chr4	40335876	40336531	.	894	.	5.26707	18.7199	16.9839	348
892	chr4	40337152	40338092	.	440	.	2.49554	4.94016	4.02847	520
893	chr4	40488665	40488943	.	412	.	5.19074	4.01071	3.20177	182
893	chr4	40493780	40494235	.	426	.	3.24421	4.48607	3.62069	286
894	chr4	40528013	40528255	.	382	.	3.50375	3.02728	2.35193	107
894	chr4	40578957	40579247	.	374	.	3.89305	2.77899	2.14173	125
894	chr4	40623690	40624066	.	418	.	2.64343	4.21957	3.38697	178
894	chr4	40631887	40632185	.	439	.	5.51516	4.89755	3.99175	103
895	chr4	40674833	40675354	.	433	.	2.99031	4.71166	3.82529	273
897	chr4	40911381	40911739	.	391	.	3.00089	3.32965	2.60941	237
897	chr4	40920442	40920707	.	380	.	3.60468	2.97831	2.30785	128
898	chr4	41030503	41030805	.	388	.	3.63352	3.2243	2.51649	126
899	chr4	41219363	41219730	.	394	.	2.5413	3.42244	2.6871	233
899	chr4	41283070	41283452	.	401	.	2.59537	3.65729	2.89073	192
900	chr4	41288938	41289472	.	484	.	2.8549	6.31418	5.2727	268
900	chr4	41320900	41321958	.	526	.	2.6194	7.62299	6.47483	876
900	chr4	41360602	41361282	.	420	.	2.51164	4.27104	3.42981	195
901	chr4	41444901	41445101	.	378	.	4.5419	2.90414	2.24621	95
901	chr4	41507072	41507771	.	411	.	2.20304	3.98637	3.17973	97
901	chr4	41508049	41508553	.	543	.	2.98769	8.1285	6.94423	239
901	chr4	41509265	41510010	.	818	.	4.52526	16.4632	14.8129	266
903	chr4	41704046	41704426	.	426	.	3.24421	4.48607	3.62073	188
903	chr4	41705832	41706182	.	481	.	4.79145	6.20703	5.17511	181
903	chr4	41711882	41712394	.	483	.	2.59537	6.26665	5.22904	232
903	chr4	41730414	41731064	.	376	.	2.01862	2.82603	2.18223	281
903	chr4	41760962	41761162	.	378	.	4.5419	2.90414	2.24624	56
904	chr4	41858861	41859016	.	371	.	5.83958	2.66318	2.04836	22
904	chr4	41936519	41937097	.	448	.	3.06253	5.18818	4.25188	215
904	chr4	41941075	41941420	.	382	.	2.4261	3.02962	2.35311	66
910	chr4	42643213	42644051	.	403	.	2.35205	3.72314	2.9495	152
910	chr4	42717989	42718212	.	418	.	12.6023	4.21782	3.38553	75
931	chr4	45441974	45442241	.	399	.	4.5419	3.59494	2.83614	124
933	chr4	45695418	45696138	.	390	.	2.73197	3.2942	2.57776	524
939	chr4	46427824	46428105	.	391	.	4.97446	3.34092	2.6183	150
939	chr4	46443226	46443618	.	372	.	3.18522	2.70628	2.08337	137
943	chr4	46948950	46949216	.	412	.	4.86632	4.01982	3.20875	133
944	chr4	47073886	47074532	.	454	.	2.63141	5.36472	4.4116	148
944	chr4	47075570	47076044	.	467	.	4.59181	5.78095	4.78837	284
944	chr4	47077159	47077619	.	388	.	2.73955	3.22361	2.51718	300
947	chr4	47527130	47527862	.	896	.	6.23887	18.7852	17.0478	268
951	chr4	48081997	48082506	.	503	.	3.12255	6.91152	5.82008	316
951	chr4	48088294	48088520	.	386	.	4.21747	3.18087	2.48184	112
951	chr4	48095891	48096364	.	506	.	3.31133	6.99415	5.89575	257
952	chr4	48129489	48130428	.	455	.	2.53048	5.41263	4.45405	690
956	chr4	48700242	48700713	.	454	.	2.9086	5.37155	4.41712	171
956	chr4	48728667	48728949	.	383	.	2.82437	3.05325	2.37239	125
957	chr4	48803809	48804435	.	400	.	2.86856	3.63826	2.87365	176
958	chr4	48911700	48912043	.	439	.	4.48291	4.90476	3.99683	173
958	chr4	48941783	48942157	.	447	.	3.98574	5.15449	4.22117	194
959	chr4	49094725	49095098	.	376	.	2.19264	2.83227	2.18825	174
959	chr4	49105681	49106914	.	404	.	1.54154	3.76816	2.98934	195
959	chr4	49119148	49120551	.	415	.	1.48491	4.10967	3.28769	1204
959	chr4	49121047	49121869	.	406	.	1.52197	3.82779	3.0394	434
959	chr4	49122112	49123231	.	413	.	1.56061	4.06033	3.24241	929
959	chr4	49144991	49145018	.	380	.	3.24421	2.95439	2.28805	9
963	chr4	49636423	49638125	.	510	.	1.72338	7.11678	6.00969	178
963	chr4	49654255	49655040	.	379	.	1.541	2.93206	2.2701	130
963	chr4	49657371	49658202	.	436	.	1.75604	4.80537	3.90842	583
993	chr4	53508125	53508467	.	384	.	2.94142	3.08579	2.40127	149
994	chr4	53689358	53689907	.	447	.	4.29234	5.15449	4.22122	331
995	chr4	53801460	53801742	.	391	.	3.46049	3.32759	2.6082	142
998	chr4	54187311	54187892	.	375	.	2.47178	2.79567	2.15666	395
999	chr4	54345257	54345574	.	491	.	10.5414	6.52009	5.45991	151
1000	chr4	54471915	54472155	.	399	.	8.65123	3.61235	2.85101	156
1002	chr4	54774864	54775308	.	426	.	3.08972	4.4725	3.61038	232
1004	chr4	54933408	54933866	.	1000	.	7.49773	26.2578	24.2637	261
1004	chr4	54948270	54948739	.	521	.	3.24421	7.46339	6.3293	230
1004	chr4	54951411	54951782	.	733	.	8.08558	13.9028	12.3731	172
1005	chr4	55083898	55084225	.	374	.	3.13607	2.77238	2.13689	148
1012	chr4	56038886	56039209	.	471	.	7.35355	5.91544	4.90942	147
1012	chr4	56041837	56042149	.	399	.	4.5419	3.59494	2.83617	175
1013	chr4	56169914	56170307	.	417	.	3.46049	4.19538	3.36476	196
1013	chr4	56224760	56225328	.	552	.	5.78967	8.42274	7.21676	193
1014	chr4	56245349	56245729	.	371	.	2.78075	2.66514	2.04856	167
1014	chr4	56262931	56263589	.	382	.	2.4261	3.02962	2.35313	258
1014	chr4	56264123	56265002	.	548	.	2.61699	8.28479	7.08849	265
1015	chr4	56391082	56391406	.	374	.	3.89305	2.77899	2.14175	145
1016	chr4	56620996	56621402	.	382	.	2.4261	3.02962	2.35316	95
1018	chr4	56773160	56773531	.	660	.	7.18718	11.7079	10.293	175
1022	chr4	57333515	57333745	.	374	.	3.89305	2.77899	2.14178	98
1027	chr4	57982348	57982776	.	406	.	2.70821	3.84296	3.05262	266
1027	chr4	57985150	57985842	.	501	.	3.05337	6.84203	5.75824	193
1045	chr4	60377731	60378023	.	379	.	4.26382	2.93634	2.27361	234
1045	chr4	60419076	60419711	.	415	.	2.96613	4.11888	3.29545	188
1060	chr4	62303561	62303917	.	410	.	3.42959	3.95419	3.1508	193
1060	chr4	62309549	62310212	.	378	.	2.1349	2.91288	2.25261	208
1060	chr4	62328183	62328766	.	474	.	4.69163	5.99319	4.98026	247
1087	chr4	65912394	65912980	.	509	.	3.54368	7.09237	5.98776	326
1091	chr4	66367589	66368428	.	479	.	3.64587	6.15587	5.12825	355
1091	chr4	66373896	66374215	.	389	.	2.65716	3.27336	2.55997	167
1091	chr4	66378533	66379219	.	666	.	5.45028	11.8851	10.461	288
1093	chr4	66690945	66691167	.	391	.	6.81285	3.34174	2.61817	153
1099	chr4	67440592	67441012	.	394	.	3.76328	3.42429	2.68792	271
1102	chr4	67777629	67778011	.	516	.	5.29056	7.29849	6.177	215
1103	chr4	67900938	67901691	.	698	.	4.94118	12.8758	11.3988	409
1106	chr4	68303722	68303911	.	378	.	4.9312	2.88614	2.23354	63
1109	chr4	68795228	68795545	.	474	.	5.32051	6.00774	4.99245	129
1110	chr4	68849138	68849360	.	392	.	4.37968	3.38647	2.65488	97
1111	chr4	69046872	69047201	.	468	.	6.164	5.80669	4.80997	149
1113	chr4	69226853	69227304	.	432	.	3.51138	4.67533	3.7938	303
1121	chr4	70296528	70296904	.	409	.	3.20604	3.93098	3.13045	198
1123	chr4	70613886	70614231	.	396	.	3.082	3.5079	2.76249	187
1123	chr4	70615416	70615815	.	384	.	2.94142	3.08579	2.40129	255
1123	chr4	70639202	70639523	.	499	.	9.0838	6.77557	5.69576	122
1124	chr4	70724372	70724752	.	388	.	3.63352	3.2243	2.51652	237
1125	chr4	70849719	70849997	.	376	.	3.37398	2.83341	2.18838	122
1129	chr4	71381148	71381986	.	635	.	4.15259	10.9661	9.59544	651
1129	chr4	71384361	71384785	.	578	.	4.57279	9.22424	7.96453	228
1129	chr4	71387622	71387967	.	443	.	3.73084	5.01845	4.09848	173
1130	chr4	71450088	71450622	.	523	.	3.47594	7.51759	6.37915	300
1130	chr4	71466118	71466356	.	380	.	3.60468	2.97831	2.30788	113
1130	chr4	71553760	71554257	.	400	.	2.42234	3.64635	2.88112	348
1134	chr4	71992488	71992799	.	422	.	3.14176	4.35469	3.50445	117
1134	chr4	72050057	72050338	.	373	.	4.07844	2.73058	2.10201	117
1137	chr4	72473997	72474409	.	473	.	3.58408	5.9621	4.9533	189
1141	chr4	72978323	72978525	.	378	.	4.9312	2.88614	2.23357	167
1150	chr4	74088571	74088952	.	417	.	3.07346	4.17226	3.34442	188
1150	chr4	74124670	74124838	.	371	.	4.67166	2.66318	2.04838	43
1153	chr4	74464984	74465367	.	436	.	3.72003	4.7818	3.88658	198
1153	chr4	74553186	74553522	.	371	.	3.24421	2.64288	2.03322	257
1153	chr4	74570024	74570623	.	372	.	1.73757	2.69629	2.07385	380
1153	chr4	74573620	74573983	.	374	.	2.17825	2.75143	2.11952	197
1154	chr4	74587188	74587433	.	378	.	2.8549	2.91028	2.25075	84
1154	chr4	74588749	74589075	.	398	.	3.05337	3.57232	2.82013	143
1154	chr4	74709894	74710558	.	864	.	4.96828	17.8263	16.1262	363
1155	chr4	74751349	74752001	.	440	.	2.67909	4.92579	4.01528	460
1155	chr4	74782847	74783242	.	380	.	2.53357	2.95222	2.2873	237
1156	chr4	74871059	74871593	.	566	.	3.99287	8.8654	7.62787	291
1156	chr4	74922032	74923200	.	799	.	3.25335	15.8948	14.2713	725
1156	chr4	74961894	74962584	.	419	.	2.4774	4.25992	3.41974	483
1156	chr4	74963562	74964063	.	402	.	2.8549	3.70548	2.9338	340
1156	chr4	74964921	74965807	.	748	.	4.05131	14.3756	12.8228	703
1156	chr4	74969741	74970311	.	1000	.	34.296	139.955	135.764	254
1157	chr4	74974419	74976542	.	1000	.	4.34671	47.6348	45.149	520
1157	chr4	74988754	74989045	.	467	.	4.9548	5.77098	4.77993	129
1157	chr4	75096385	75097362	.	1000	.	9.31089	52.6745	50.1019	704
1158	chr4	75149315	75150157	.	494	.	2.87595	6.61025	5.54478	596
1158	chr4	75169764	75170257	.	747	.	9.73264	14.342	12.7914	233
1158	chr4	75173851	75174407	.	435	.	2.63723	4.75945	3.86706	312
1158	chr4	75204615	75204885	.	425	.	5.56151	4.45841	3.598	151
1159	chr4	75240068	75241039	.	637	.	3.49139	11.0218	9.64649	343
1159	chr4	75260549	75260840	.	420	.	4.129	4.27554	3.43345	148
1160	chr4	75397608	75398112	.	431	.	2.36827	4.63292	3.75478	226
1160	chr4	75410434	75411570	.	478	.	2.38302	6.1286	5.10419	437
1160	chr4	75411796	75412273	.	466	.	2.15644	5.73257	4.74376	219
1161	chr4	75508865	75509195	.	392	.	4.37968	3.38647	2.65491	182
1161	chr4	75524136	75524475	.	408	.	3.78491	3.90817	3.10965	190
1161	chr4	75549939	75550357	.	470	.	3.29828	5.86456	4.86221	150
1161	chr4	75557896	75558263	.	534	.	6.35866	7.86696	6.70002	194
1161	chr4	75565395	75565640	.	405	.	5.00535	3.79039	3.00919	133
1161	chr4	75584914	75585416	.	595	.	3.9378	9.72173	8.429	294
1170	chr4	76807018	76807393	.	461	.	5.33493	5.57678	4.60154	187
1172	chr4	77011296	77011783	.	830	.	6.05586	16.8086	15.1464	187
1173	chr4	77115427	77115955	.	583	.	3.64974	9.37835	8.10847	269
1173	chr4	77140474	77140854	.	642	.	6.22889	11.157	9.77462	182
1174	chr4	77298644	77299424	.	389	.	2.11727	3.25534	2.54605	656
1175	chr4	77434702	77434971	.	439	.	4.67166	4.89536	3.99005	98
1175	chr4	77447887	77448129	.	388	.	3.63352	3.2243	2.51655	131
1176	chr4	77532332	77532833	.	418	.	2.7451	4.21957	3.38701	197
1176	chr4	77555204	77555839	.	657	.	4.00755	11.6329	10.2221	435
1176	chr4	77558885	77559384	.	378	.	2.20606	2.91288	2.25264	367
1176	chr4	77560579	77561066	.	376	.	2.87344	2.84054	2.1941	55
1176	chr4	77586297	77586855	.	564	.	3.52808	8.79248	7.56156	248
1177	chr4	77669903	77670187	.	371	.	2.78075	2.66514	2.04858	103
1178	chr4	77752020	77752486	.	408	.	2.70351	3.91293	3.11374	274
