#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
1258	chr6	88299515	88300090	.	118	.	6.311	55.237	0	294
1269	chr6	89672757	89673593	.	104	.	2.747	12.511	0.0000000000172928	586
1317	chr6	96025149	96026132	.	124	.	7.758	45.811	1.96182e-44	495
1346	chr6	99872718	99874058	.	142	.	11.972	131.967	0	513
1394	chr6	106057360	106057790	.	115	.	5.437	11.433	0.000000000195604	184
1413	chr6	108615831	108616951	.	104	.	2.707	15.012	0.0000000000000620633	774
1438	chr6	111804460	111804888	.	115	.	5.418	28.409	3.63722e-27	230
1476	chr6	116892149	116892751	.	144	.	12.425	158.783	0	364
1652	chr6	139977274	139977628	.	144	.	12.504	17.736	1.3147e-16	176
1699	chr6	146135874	146136611	.	109	.	4.089	16.499	0.00000000000000218687	197
1701	chr6	146284761	146285719	.	123	.	7.417	56.225	0	746
1791	chr6	158138023	158138677	.	113	.	5.09	11.607	0.000000000131949	446
1806	chr6	160147817	160148387	.	111	.	4.494	29.142	6.79078e-28	285
1807	chr6	160210745	160211926	.	110	.	4.354	31.025	9.2323e-30	687
1880	chr6	169852305	169852963	.	120	.	6.62	29.919	1.16027e-28	386
592	chr7	1014952	1015428	.	144	.	12.469	113.429	0	252
596	chr7	1543612	1544279	.	118	.	6.194	58.219	0	440
607	chr7	2903136	2903693	.	145	.	12.679	89.038	0	295
621	chr7	4814711	4815429	.	118	.	6.205	54.764	0	339
622	chr7	4946312	4946678	.	130	.	9.178	13.827	0.00000000000089376	175
627	chr7	5607452	5607839	.	153	.	14.742	23.084	6.81661e-22	193
630	chr7	5938091	5938498	.	187	.	22.906	39.391	4.58927e-38	236
631	chr7	6048466	6049155	.	103	.	2.68	11.621	0.000000000127863	381
631	chr7	6098516	6099001	.	111	.	4.412	23.02	7.87995e-22	286
634	chr7	6543210	6543792	.	108	.	3.787	13.602	0.00000000000148359	198
635	chr7	6616808	6617179	.	110	.	4.225	11.38	0.000000000219636	175
637	chr7	6865756	6866131	.	179	.	20.955	29.618	2.30743e-28	180
669	chr7	11012614	11013682	.	120	.	6.805	33.328	4.77907e-32	873
714	chr7	16955760	16956334	.	134	.	10.109	12.975	0.00000000000607509	282
759	chr7	22862290	22862707	.	109	.	4.064	14.801	0.00000000000010042	222
763	chr7	23338366	23339066	.	141	.	11.777	103.856	0	444
833	chr7	32529805	32530292	.	164	.	17.401	115.827	0	277
860	chr7	36088500	36088951	.	122	.	7.072	12.433	0.0000000000206276	179
887	chr7	39605702	39606320	.	113	.	5.037	29.508	2.96427e-28	275
887	chr7	39662900	39663839	.	119	.	6.423	67.819	0	249
922	chr7	44240311	44240737	.	139	.	11.277	86.105	0	207
925	chr7	44679354	44679896	.	173	.	19.477	65.121	0	265
926	chr7	44788132	44788563	.	143	.	12.178	45.717	2.38221e-44	236
951	chr7	48018817	48019538	.	149	.	13.783	70.801	0	477
1003	chr7	54884892	54885253	.	202	.	26.655	13.369	0.00000000000250449	158
1012	chr7	56074824	56075143	.	167	.	18.105	11.007	0.000000000502629	130
1013	chr7	56174107	56174587	.	119	.	6.347	18.62	1.76319e-17	251
1091	chr7	66385766	66386389	.	142	.	12.019	93.778	0	357
1139	chr7	72722452	72723064	.	114	.	5.339	25.181	5.77943e-24	378
1141	chr7	72936419	72937130	.	115	.	5.519	38.542	3.18903e-37	377
1142	chr7	73027134	73027556	.	164	.	17.235	65.849	0	228
1161	chr7	75622440	75623019	.	113	.	4.979	13.337	0.0000000000026937	248
1170	chr7	76751341	76751999	.	192	.	24.021	143.963	0	394
1285	chr7	91874582	91876347	.	142	.	12.07	137.271	0	665
1288	chr7	92157624	92158419	.	128	.	8.618	59.223	0	385
1329	chr7	97600847	97602035	.	166	.	17.736	118.596	0	847
1331	chr7	97880995	97881905	.	103	.	2.559	11.307	0.000000000258449	613
1340	chr7	99036241	99036688	.	157	.	15.543	117.683	0	228
1341	chr7	99102689	99103041	.	109	.	3.907	11.206	0.000000000323893	159
1345	chr7	99678696	99679630	.	145	.	12.824	142.13	0	692
1348	chr7	100102567	100102905	.	158	.	15.95	16.399	0.00000000000000273661	167
1353	chr7	100760764	100761189	.	121	.	7.041	14.038	0.000000000000557125	247
1366	chr7	102389136	102389691	.	135	.	10.405	38.106	8.60532e-37	248
1370	chr7	102937621	102938357	.	161	.	16.596	120.611	0	227
1370	chr7	102984462	102985473	.	120	.	6.569	32.608	2.47509e-31	792
1370	chr7	102987901	102988538	.	113	.	5.047	12.893	0.00000000000730706	181
1408	chr7	107886673	107887276	.	142	.	11.902	14.767	0.000000000000108297	228
1438	chr7	111847023	111847503	.	140	.	11.483	27.614	2.23825e-26	256
1459	chr7	114563118	114563570	.	119	.	6.512	12.982	0.00000000000598295	262
1474	chr7	116594114	116594674	.	179	.	21.025	100.48	0	332
1524	chr7	123197314	123198179	.	193	.	24.256	150.191	0	607
1554	chr7	127032210	127032984	.	118	.	6.211	47.063	1.4013e-45	585
1574	chr7	129709839	129710416	.	196	.	24.991	155.581	0	352
1575	chr7	129845009	129845527	.	128	.	8.684	46.219	8.40779e-45	319
1586	chr7	131271645	131272603	.	111	.	4.426	16.04	0.00000000000000615034	759
1599	chr7	132937483	132937996	.	142	.	12.026	54.489	0	221
1605	chr7	133811885	133812440	.	109	.	3.903	12.931	0.00000000000670603	182
1607	chr7	134049402	134049865	.	158	.	15.95	16.399	0.00000000000000273935	170
1613	chr7	134855080	134855892	.	109	.	4.03	22.223	4.85598e-21	596
1617	chr7	135346720	135347758	.	127	.	8.434	59.565	0	489
1620	chr7	135661437	135662360	.	141	.	11.867	81.572	0	678
1635	chr7	137684921	137685464	.	126	.	8.049	13.28	0.00000000000306365	325
1645	chr7	139024761	139025471	.	128	.	8.696	56.183	0	207
1649	chr7	139477735	139478144	.	156	.	15.329	54.962	0	198
1664	chr7	141437890	141438519	.	159	.	16.093	84.229	0	294
1687	chr7	144532798	144533440	.	152	.	14.518	107.875	0	323
1795	chr7	158648840	158649413	.	157	.	15.748	180.423	0	346
586	chr8	182211	182763	.	247	.	37.496	86.898	0	196
730	chr8	19041201	19041944	.	123	.	7.427	15.267	0.0000000000000350882	295
731	chr8	19202534	19202913	.	204	.	27.02	25.481	2.92271e-24	189
735	chr8	19674330	19675073	.	118	.	6.316	49.664	0	469
751	chr8	21867139	21868085	.	168	.	18.409	195.054	0	644
763	chr8	23396380	23397153	.	167	.	18.088	65.535	0	398
793	chr8	27381720	27382068	.	138	.	11.015	13.44	0.00000000000213405	154
804	chr8	28746985	28747975	.	125	.	7.827	50.5	0	421
813	chr8	30013642	30014461	.	145	.	12.728	98.88	0	206
908	chr8	42398229	42398627	.	141	.	11.874	33.74	1.86733e-32	187
910	chr8	42697856	42698794	.	132	.	9.655	94.642	0	633
1004	chr8	54934720	54935164	.	168	.	18.373	95.686	0	198
1019	chr8	56986749	56987565	.	150	.	13.979	146.654	0	381
1026	chr8	57905556	57906676	.	108	.	3.853	18.889	9.58308e-18	881
1074	chr8	64213263	64213625	.	241	.	36.108	13.654	0.00000000000131731	175
1098	chr8	67340952	67341705	.	150	.	13.839	144.757	0	293
1100	chr8	67578685	67579839	.	102	.	2.412	12.539	0.0000000000162662	211
1105	chr8	68254554	68255038	.	114	.	5.195	11.659	0.000000000117333	251
1154	chr8	74706080	74706388	.	250	.	38.218	13.084	0.00000000000475844	163
1156	chr8	74883896	74885000	.	132	.	9.547	105.337	0	576
1202	chr8	80941926	80942796	.	162	.	16.918	142.215	0	560
1241	chr8	86019055	86019491	.	114	.	5.287	18.342	3.32291e-17	244
1287	chr8	92082185	92082835	.	111	.	4.421	21.755	1.40493e-20	367
1314	chr8	95565307	95566056	.	126	.	8.102	46.239	7.00649e-45	447
1317	chr8	96036678	96037703	.	112	.	4.633	46.888	1.4013e-45	541
1359	chr8	101494395	101494822	.	123	.	7.31	12.538	0.0000000000162904	152
1390	chr8	105601309	105601947	.	187	.	22.838	167.423	0	228
1428	chr8	110551993	110552887	.	159	.	16.144	144.637	0	350
1483	chr8	117778483	117779358	.	150	.	14.036	173.782	0	250
1506	chr8	120844702	120845489	.	136	.	10.634	85.883	0	358
1531	chr8	124053671	124054744	.	106	.	3.362	25.706	1.7477e-24	207
1533	chr8	124285841	124287388	.	110	.	4.222	65.676	0	709
1540	chr8	125259290	125260038	.	116	.	5.722	17.619	1.71582e-16	329
1543	chr8	125633007	125633356	.	151	.	14.143	15.837	0.00000000000000971027	163
1543	chr8	125643189	125643714	.	122	.	7.093	14.283	0.000000000000322347	221
1563	chr8	128230669	128233899	.	100	.	1.841	18.802	1.16457e-17	583
1565	chr8	128519571	128520219	.	121	.	6.86	22.211	4.98025e-21	156
1567	chr8	128753858	128754652	.	109	.	4.089	11.38	0.000000000219804	190
1584	chr8	130951783	130952767	.	107	.	3.487	36.615	2.58679e-35	278
1670	chr8	142244874	142245912	.	113	.	4.935	35.65	2.36447e-34	582
1671	chr8	142379222	142379849	.	108	.	3.832	21.022	7.50978e-20	411
1682	chr8	143799468	143799859	.	123	.	7.399	22.436	2.98769e-21	194
1685	chr8	144204864	144206374	.	106	.	3.243	12.343	0.0000000000252746	386
1689	chr8	144816061	144816512	.	139	.	11.251	75.211	0	230
1691	chr8	145011595	145012224	.	128	.	8.531	49.855	0	432
1692	chr8	145133041	145133767	.	113	.	4.925	46.011	1.26117e-44	455
1696	chr8	145653556	145654203	.	137	.	10.724	113.467	0	383
626	chr9	5437643	5438182	.	117	.	6.015	25.27	4.72059e-24	343
627	chr9	5630008	5630574	.	165	.	17.492	31.482	3.24649e-30	371
712	chr9	16705210	16705632	.	193	.	24.422	39.017	1.07693e-37	228
724	chr9	18238263	18238620	.	206	.	27.405	15.468	0.000000000000022449	170
737	chr9	19998165	19998503	.	139	.	11.397	11.021	0.000000000487773	197
741	chr9	20511698	20512083	.	145	.	12.795	20.126	5.75169e-19	197
838	chr9	33165521	33166090	.	143	.	12.167	39.334	5.20722e-38	359
838	chr9	33186437	33186782	.	164	.	17.412	15.083	0.0000000000000531475	172
852	chr9	35102573	35103521	.	121	.	6.813	68.782	0	588
861	chr9	36258246	36258867	.	135	.	10.228	118.903	0	218
1137	chr9	72374338	72375327	.	119	.	6.349	56.423	0	670
1153	chr9	74525954	74527076	.	144	.	12.483	181.32	0	578
1350	chr9	100395580	100396097	.	115	.	5.578	51.432	0	301
1354	chr9	100904360	100905025	.	157	.	15.572	117.683	0	379
1372	chr9	103173804	103174548	.	108	.	3.749	13.881	0.000000000000791337	258
1427	chr9	110473737	110474080	.	124	.	7.621	11.17	0.000000000350028	144
1447	chr9	113018914	113019900	.	103	.	2.654	11.457	0.000000000185374	352
1470	chr9	116036784	116038099	.	108	.	3.789	24.462	2.95811e-23	1100
1477	chr9	116986129	116986477	.	140	.	11.608	11.285	0.000000000271672	163
1527	chr9	123492959	123493609	.	112	.	4.638	20.496	2.49547e-19	167
1543	chr9	125675110	125676030	.	176	.	20.285	238.598	0	500
1543	chr9	125693394	125694419	.	116	.	5.737	71.958	0	465
1551	chr9	126734050	126735723	.	114	.	5.276	20.448	2.77446e-19	311
1555	chr9	127176975	127178079	.	153	.	14.653	180.098	0	759
1558	chr9	127623622	127624641	.	113	.	5.01	75.034	0	631
1559	chr9	127702927	127703876	.	106	.	3.354	36.637	2.46284e-35	478
1561	chr9	128002950	128004460	.	107	.	3.545	52.954	0	953
1565	chr9	128468959	128469844	.	124	.	7.667	118.495	0	539
1573	chr9	129550956	129551287	.	132	.	9.497	13.571	0.00000000000158924	159
1573	chr9	129567044	129568533	.	119	.	6.467	108.88	0	239
1574	chr9	129748714	129749373	.	115	.	5.463	12.303	0.0000000000276458	344
1582	chr9	130764075	130764439	.	123	.	7.325	19.365	3.23408e-18	204
1587	chr9	131418863	131419484	.	108	.	3.688	32.23	5.89281e-31	224
1591	chr9	131945671	131946063	.	160	.	16.481	43.867	1.67175e-42	193
1593	chr9	132181770	132182181	.	142	.	11.901	40.404	4.53599e-39	197
1593	chr9	132251059	132251622	.	123	.	7.407	60.884	0	255
1594	chr9	132337277	132337807	.	118	.	6.137	16.171	0.00000000000000458032	179
1596	chr9	132586323	132586727	.	111	.	4.614	27.264	4.99074e-26	217
1598	chr9	132815833	132816450	.	114	.	5.325	59.07	0	317
1599	chr9	132968208	132968589	.	138	.	10.992	24.453	3.01629e-23	191
1601	chr9	133263329	133263683	.	131	.	9.322	19.539	2.18075e-18	164
1601	chr9	133283393	133284255	.	134	.	10.123	49.038	0	477
1606	chr9	133918128	133918452	.	149	.	13.624	13.956	0.000000000000669937	147
1610	chr9	134378122	134378610	.	138	.	11.127	116.62	0	226
1610	chr9	134406454	134406881	.	107	.	3.475	25.485	2.89965e-24	208
1612	chr9	134691309	134691701	.	158	.	15.961	52.577	0	198
1615	chr9	135026538	135026878	.	115	.	5.474	11.659	0.000000000117425	162
1617	chr9	135282003	135282447	.	134	.	10.108	68.233	0	233
1624	chr9	136202862	136203564	.	121	.	7.012	112.698	0	216
1624	chr9	136222869	136223565	.	121	.	6.979	46.554	4.2039e-45	497
1624	chr9	136282952	136283538	.	115	.	5.571	49.936	0	238
1629	chr9	136890314	136890739	.	139	.	11.25	116.341	0	206
1632	chr9	137346216	137347190	.	110	.	4.375	42.804	1.88138e-41	480
1633	chr9	137443341	137443839	.	110	.	4.252	15.836	0.00000000000000972321	272
1645	chr9	138985780	138986432	.	103	.	2.632	13.673	0.00000000000126202	401
1646	chr9	139137366	139137853	.	105	.	3.038	13.89	0.000000000000775786	309
1651	chr9	139776953	139777496	.	117	.	6.038	51.309	0	334
1651	chr9	139838850	139839504	.	118	.	6.253	82.702	0	342
1652	chr9	139917529	139918104	.	123	.	7.304	42.735	2.1978e-41	222
1656	chr9	140473009	140473780	.	123	.	7.357	120.145	0	378
1657	chr9	140512443	140513430	.	120	.	6.801	117.764	0	668
596	chrX	1511089	1511734	.	106	.	3.363	22.943	9.38601e-22	353
596	chrX	1571248	1572220	.	104	.	2.718	16.051	0.00000000000000600241	195
602	chrX	2303349	2303698	.	142	.	12.077	12.347	0.0000000000250632	169
604	chrX	2546754	2548237	.	147	.	13.212	29.752	1.69958e-28	240
604	chrX	2548485	2549466	.	192	.	24.222	34.414	4.00962e-33	179
604	chrX	2549815	2550867	.	145	.	12.72	18.251	4.08014e-17	1001
613	chrX	3732815	3733284	.	111	.	4.606	19.86	1.04944e-18	244
641	chrX	7433242	7433800	.	195	.	24.819	23.775	1.4124e-22	323
645	chrX	7895308	7896429	.	169	.	18.54	142.882	0	451
652	chrX	8836070	8836841	.	137	.	10.81	32.984	1.04592e-31	244
689	chrX	13687459	13687828	.	158	.	15.937	24.223	5.07807e-23	171
729	chrX	19002752	19003468	.	109	.	4.003	19.466	2.57144e-18	388
896	chrX	40869259	40869971	.	114	.	5.117	29.379	3.97843e-28	282
938	chrX	46306377	46307073	.	112	.	4.789	31.344	4.4417e-30	319
954	chrX	48455649	48456740	.	115	.	5.523	82.359	0	214
955	chrX	48595459	48596225	.	146	.	12.892	134.197	0	244
957	chrX	48815064	48815879	.	106	.	3.246	17.918	8.72817e-17	621
959	chrX	49091722	49092281	.	107	.	3.468	11.712	0.000000000104505	180
989	chrX	53024322	53025331	.	134	.	10.139	139.392	0	399
994	chrX	53710076	53711014	.	103	.	2.657	16.597	0.00000000000000175393	257
998	chrX	54208559	54209297	.	120	.	6.686	62.928	0	394
1000	chrX	54466500	54466982	.	164	.	17.257	134.444	0	256
1006	chrX	55187155	55188226	.	102	.	2.412	11.943	0.0000000000621264	300
1079	chrX	64754246	64755075	.	139	.	11.396	146.281	0	533
1114	chrX	69352940	69354446	.	133	.	9.847	103.892	0	830
1115	chrX	69509342	69510002	.	110	.	4.157	22.605	2.03424e-21	440
1373	chrX	103401328	103402186	.	111	.	4.424	16.038	0.00000000000000617266	614
1498	chrX	119738361	119738694	.	164	.	17.399	11.836	0.0000000000789819	165
1522	chrX	122866493	122867165	.	128	.	8.736	42.5	3.74945e-41	440
1572	chrX	129473660	129474106	.	130	.	9.016	33.536	2.978e-32	236
1573	chrX	129535651	129536142	.	110	.	4.222	11.588	0.000000000137636	266
1577	chrX	130036780	130037526	.	108	.	3.853	13.602	0.00000000000148231	523
1622	chrX	135962748	135963150	.	112	.	4.717	13.504	0.00000000000184797	205
1758	chrX	153775428	153776462	.	119	.	6.439	52.819	0	382
627	chr10	5530157	5530494	.	134	.	10.024	11.688	0.000000000110183	163
644	chr10	7860121	7860660	.	143	.	12.266	114.482	0	289
678	chr10	12237458	12238510	.	136	.	10.49	121.74	0	491
757	chr10	22605099	22606119	.	126	.	8.092	58.503	0	536
790	chr10	26986051	26987227	.	115	.	5.516	40.268	6.16272e-39	491
794	chr10	27442751	27443587	.	153	.	14.581	102.631	0	592
856	chr10	35625071	35625714	.	107	.	3.456	11.214	0.000000000318223	399
920	chr10	43950719	43951509	.	109	.	4.106	45.78	2.10195e-44	238
970	chr10	50543412	50543817	.	156	.	15.34	10.99	0.000000000521143	182
992	chr10	53459094	53459853	.	108	.	3.713	11.704	0.000000000106364	340
1070	chr10	63584759	63585128	.	166	.	17.946	16.399	0.00000000000000273388	190
1131	chr10	71567442	71567873	.	185	.	22.473	32.544	2.86389e-31	239
1131	chr10	71629217	71629713	.	170	.	18.73	56.915	0	226
1137	chr10	72475573	72475974	.	120	.	6.661	16.321	0.00000000000000326522	210
1157	chr10	75011991	75012747	.	123	.	7.514	85.27	0	469
1161	chr10	75503539	75504314	.	132	.	9.493	75.325	0	252
1161	chr10	75541575	75542234	.	119	.	6.501	58.567	0	222
1192	chr10	79669485	79670044	.	117	.	5.89	12.617	0.0000000000136144	218
1210	chr10	81923472	81924099	.	132	.	9.49	41.689	2.40978e-40	304
1210	chr10	81962883	81963713	.	109	.	4.119	16.705	0.00000000000000137471	189
1266	chr10	89264286	89265338	.	102	.	2.44	18.969	7.97949e-18	343
1268	chr10	89577548	89578283	.	110	.	4.288	40.909	1.42755e-39	436
1292	chr10	92690795	92691475	.	159	.	16.044	46.986	1.4013e-45	234
1297	chr10	93376983	93377452	.	153	.	14.612	51.422	0	253
1341	chr10	99185414	99186031	.	107	.	3.495	21.773	1.34946e-20	411
1359	chr10	101491461	101492131	.	126	.	8.259	105.446	0	395
1368	chr10	102746849	102748047	.	115	.	5.466	88.455	0	438
1373	chr10	103347429	103348316	.	120	.	6.589	104.908	0	594
1377	chr10	103815226	103816171	.	103	.	2.653	18.638	1.69524e-17	298
1377	chr10	103892210	103892917	.	104	.	2.88	14.67	0.000000000000134778	461
1379	chr10	104180409	104181259	.	118	.	6.083	88.345	0	370
1440	chr10	112155560	112155998	.	112	.	4.77	15.222	0.0000000000000388822	239
1461	chr10	114847198	114847597	.	111	.	4.462	11.362	0.000000000228404	191
1499	chr10	119806192	119806792	.	114	.	5.243	30.465	3.31428e-29	289
1538	chr10	124913488	124914092	.	121	.	6.808	60.686	0	278
1557	chr10	127511415	127512265	.	105	.	3.021	24.013	8.20523e-23	541
1591	chr10	131908961	131909825	.	118	.	6.317	83.97	0	248
1591	chr10	131934439	131934933	.	109	.	3.996	18.853	1.03776e-17	221
589	chr11	576164	576706	.	124	.	7.692	41.147	8.35121e-40	285
592	chr11	919046	919435	.	170	.	18.84	38.12	8.34569e-37	185
607	chr11	2919377	2920485	.	110	.	4.15	13.305	0.0000000000028972	740
607	chr11	2961945	2963033	.	107	.	3.528	14.008	0.000000000000595915	707
634	chr11	6502332	6502972	.	106	.	3.322	11.001	0.000000000508486	332
635	chr11	6624482	6625021	.	113	.	4.953	12.673	0.0000000000120167	372
646	chr11	8008488	8008919	.	134	.	10.067	38.416	4.24185e-37	213
651	chr11	8710256	8710785	.	132	.	9.676	93.299	0	246
653	chr11	8985616	8986905	.	121	.	7.03	101.554	0	442
665	chr11	10511591	10513063	.	123	.	7.412	52.424	0	374
667	chr11	10772382	10773461	.	135	.	10.355	139.839	0	343
676	chr11	12008917	12009330	.	210	.	28.374	55.844	0	206
678	chr11	12267009	12267497	.	114	.	5.238	16.609	0.00000000000000170958	212
680	chr11	12561780	12562202	.	235	.	34.616	46.114	9.80909e-45	237
693	chr11	14279749	14280200	.	181	.	21.573	25.423	3.33171e-24	189
695	chr11	14541290	14542311	.	147	.	13.252	164	0	644
726	chr11	18610192	18610646	.	121	.	7.028	26.268	4.87341e-25	245
827	chr11	31830190	31830626	.	122	.	7.173	25.539	2.56393e-24	206
827	chr11	31832589	31832995	.	108	.	3.762	12.328	0.0000000000261416	198
833	chr11	32605001	32605811	.	128	.	8.548	124.045	0	344
838	chr11	33182657	33183357	.	135	.	10.424	113.289	0	435
846	chr11	34330747	34331167	.	114	.	5.21	13.784	0.000000000000985919	262
849	chr11	34666221	34666597	.	153	.	14.735	22.004	7.96506e-21	196
857	chr11	35683754	35684632	.	110	.	4.219	38.395	4.44484e-37	538
915	chr11	43380232	43381356	.	103	.	2.473	12.718	0.0000000000108429	226
935	chr11	45938985	45940400	.	117	.	5.986	133.111	0	784
940	chr11	46615398	46615889	.	186	.	22.757	184.329	0	238
945	chr11	47270010	47270919	.	104	.	2.844	16.918	8.47829e-16	383
946	chr11	47377334	47379030	.	102	.	2.438	13.71	0.000000000001165	277
947	chr11	47490255	47490611	.	123	.	7.377	11.17	0.000000000349765	105
950	chr11	47879447	47879846	.	130	.	9.08	17.667	1.53949e-16	178
950	chr11	47891082	47891616	.	122	.	7.093	16.17	0.00000000000000458634	131
950	chr11	47959620	47960256	.	109	.	4.021	13.95	0.000000000000678658	218
1023	chr11	57479358	57480486	.	121	.	6.884	72.922	0	632
1030	chr11	58345175	58346516	.	130	.	9.207	104.232	0	528
1037	chr11	59333253	59333928	.	119	.	6.489	40.394	4.63389e-39	349
1038	chr11	59382204	59383609	.	122	.	7.258	89.178	0	549
1061	chr11	62413706	62414298	.	108	.	3.726	20.245	4.3879e-19	396
1061	chr11	62494699	62496529	.	120	.	6.702	152.842	0	1194
1062	chr11	62538703	62539476	.	105	.	3.074	16.146	0.00000000000000484214	390
1071	chr11	63706468	63707202	.	105	.	3.045	13.428	0.00000000000218822	482
1071	chr11	63753520	63754284	.	109	.	4.115	45.772	2.10195e-44	383
1073	chr11	64026860	64027502	.	112	.	4.749	20.1	6.07254e-19	240
1073	chr11	64037295	64038624	.	125	.	7.832	162.859	0	278
1073	chr11	64073354	64074022	.	108	.	3.698	20.495	2.49554e-19	285
1079	chr11	64765592	64766014	.	220	.	30.831	62.424	0	219
1079	chr11	64863370	64864287	.	126	.	8.177	115.136	0	274
1080	chr11	64884801	64885448	.	121	.	6.938	110.757	0	387
1082	chr11	65194486	65195262	.	110	.	4.292	14.136	0.000000000000446561	436
1083	chr11	65274218	65275356	.	111	.	4.473	24.294	4.32288e-23	939
1083	chr11	65318818	65319908	.	111	.	4.505	30.829	1.44364e-29	870
1083	chr11	65382341	65383392	.	167	.	18.056	274.792	0	452
1086	chr11	65728840	65729462	.	134	.	10.002	105.447	0	353
1086	chr11	65769408	65770471	.	137	.	10.91	148.451	0	286
1090	chr11	66205899	66206726	.	140	.	11.597	111.017	0	441
1097	chr11	67121937	67122543	.	110	.	4.363	20.483	2.56254e-19	214
1097	chr11	67236551	67237070	.	119	.	6.483	63.505	0	277
1098	chr11	67273449	67273871	.	103	.	2.643	11.229	0.000000000308121	249
1111	chr11	69020398	69020761	.	142	.	11.98	19.593	1.93002e-18	178
1111	chr11	69055176	69055839	.	126	.	8.163	32.704	1.99004e-31	426
1131	chr11	71639004	71640250	.	144	.	12.511	289.487	0	624
1131	chr11	71658624	71658941	.	146	.	12.938	11.815	0.0000000000827643	173
1132	chr11	71823223	71824079	.	160	.	16.329	195.147	0	511
1175	chr11	77348472	77349152	.	152	.	14.436	153.105	0	385
1177	chr11	77705616	77706335	.	113	.	5.1	43.974	1.30881e-42	444
1216	chr11	82782732	82783474	.	112	.	4.69	42.049	1.05553e-40	378
1241	chr11	86012984	86013748	.	260	.	40.677	231.012	0	300
1307	chr11	94706344	94707040	.	176	.	20.208	147.82	0	428
1370	chr11	102962602	102963210	.	122	.	7.253	42.491	3.82134e-41	313
1392	chr11	105892761	105893565	.	154	.	14.834	120.256	0	403
1439	chr11	111957292	111958022	.	167	.	18.008	106.796	0	285
1491	chr11	118788392	118789339	.	105	.	3.071	11.756	0.0000000000945842	259
1491	chr11	118868285	118869520	.	115	.	5.356	40.988	1.19821e-39	566
1492	chr11	118888774	118889561	.	153	.	14.775	149.773	0	315
1507	chr11	120894556	120895340	.	109	.	4.018	19.276	3.95668e-18	251
1547	chr11	126198690	126199340	.	144	.	12.484	29.208	5.84138e-28	360
1576	chr11	129993956	129994437	.	129	.	8.853	20.992	8.03762e-20	263
1582	chr11	130786172	130786611	.	121	.	6.81	18.395	2.94743e-17	223
1608	chr11	134123123	134123639	.	112	.	4.805	25.199	5.55188e-24	277
127	chr12	56753631	56754407	.	108	.	3.851	19.554	2.10903e-18	586
198	chr12	131727307	131727854	.	167	.	18.061	79.159	0	319
588	chr12	498311	499119	.	165	.	17.524	132.756	0	507
601	chr12	2113464	2113990	.	153	.	14.782	101.271	0	302
607	chr12	2921545	2922482	.	103	.	2.547	11.443	0.000000000191299	219
632	chr12	6289314	6289956	.	108	.	3.791	15.946	0.00000000000000759926	193
636	chr12	6772117	6772644	.	112	.	4.75	20.536	2.27849e-19	224
636	chr12	6797959	6799002	.	131	.	9.454	131.527	0	588
638	chr12	6961311	6961895	.	104	.	2.713	12.472	0.0000000000188713	322
639	chr12	7079116	7080157	.	107	.	3.447	20.815	1.2054e-19	218
655	chr12	9217015	9218395	.	105	.	3.144	25.807	1.39045e-24	663
679	chr12	12418683	12419246	.	118	.	6.319	13.858	0.000000000000833644	376
684	chr12	13024933	13025920	.	110	.	4.257	12.006	0.0000000000538656	197
685	chr12	13129372	13129755	.	205	.	27.195	26.131	6.65461e-25	192
758	chr12	22697231	22697811	.	131	.	9.335	80.71	0	336
778	chr12	25403689	25404139	.	143	.	12.298	79.72	0	236
801	chr12	28343108	28343910	.	113	.	4.97	38.387	4.52021e-37	265
827	chr12	31812013	31812785	.	107	.	3.54	12.252	0.0000000000309404	219
942	chr12	46864682	46865086	.	146	.	12.981	16.374	0.00000000000000289298	189
945	chr12	47302359	47302778	.	135	.	10.284	23.669	1.79404e-22	222
955	chr12	48499667	48500324	.	115	.	5.364	47.381	0	360
955	chr12	48550804	48551668	.	148	.	13.502	161.39	0	485
957	chr12	48834928	48835259	.	191	.	23.995	14.625	0.000000000000149082	171
966	chr12	49961291	49962476	.	126	.	8.066	140.691	0	647
972	chr12	50794321	50795066	.	145	.	12.712	124.867	0	261
977	chr12	51441567	51442599	.	111	.	4.425	40.716	2.2226e-39	461
993	chr12	53574145	53574964	.	117	.	6.047	96.19	0	326
994	chr12	53692997	53694037	.	125	.	7.985	141.737	0	471
995	chr12	53845484	53846415	.	133	.	9.772	136.371	0	298
1013	chr12	56223177	56224082	.	128	.	8.559	120.591	0	266
1014	chr12	56320853	56321971	.	104	.	2.705	14.263	0.000000000000337235	869
1015	chr12	56400749	56401391	.	177	.	20.58	165.488	0	371
1015	chr12	56435391	56436111	.	172	.	19.349	179.552	0	264
1016	chr12	56510019	56510547	.	109	.	3.934	13.134	0.00000000000425528	354
1016	chr12	56511725	56512308	.	119	.	6.386	55.797	0	259
1016	chr12	56545799	56546392	.	110	.	4.261	15.196	0.0000000000000412421	397
1020	chr12	57118706	57119475	.	133	.	9.953	119.545	0	439
1020	chr12	57146008	57146422	.	116	.	5.814	29.308	4.65917e-28	194
1030	chr12	58329732	58330188	.	141	.	11.771	77.063	0	232
1092	chr12	66563193	66564050	.	116	.	5.668	41.47	3.98322e-40	612
1101	chr12	67662204	67663643	.	111	.	4.484	40.509	3.5678e-39	853
